"","ID","ID.CapDate","X","Y","Capture.date","Grid","year","Sex","Age","EappInt","EappINF","HpolINF","H.poly.EPG","PropOnGrid_10","NemNoInf_10","NemNoUninf_10","NemPrev_10","NemNoTotal_10","NemTotBurden_10","NemMeanBurden_10","EimNoInf_10","EimNoUninf_10","EimPrev_10","EimNoTotal_10","PropOnGrid_14.1","NemNoInf_14.1","NemNoUninf_14.1","NemPrev_14.1","NemNoTotal_14.1","NemTotBurden_14.1","NemMeanBurden_14.1","EimNoInf_14.1","EimNoUninf_14.1","EimPrev_14.1","EimNoTotal_14.1","PropOnGrid_20","NemNoInf_20","NemNoUninf_20","NemPrev_20","NemNoTotal_20","NemTotBurden_20","NemMeanBurden_20","EimNoInf_20","EimNoUninf_20","EimPrev_20","EimNoTotal_20","PropOnGrid_22.4","NemNoInf_22.4","NemNoUninf_22.4","NemPrev_22.4","NemNoTotal_22.4","NemTotBurden_22.4","NemMeanBurden_22.4","EimNoInf_22.4","EimNoUninf_22.4","EimPrev_22.4","EimNoTotal_22.4","PropOnGrid_28.3","NemNoInf_28.3","NemNoUninf_28.3","NemPrev_28.3","NemNoTotal_28.3","NemTotBurden_28.3","NemMeanBurden_28.3","EimNoInf_28.3","EimNoUninf_28.3","EimPrev_28.3","EimNoTotal_28.3","PropOnGrid_30","NemNoInf_30","NemNoUninf_30","NemPrev_30","NemNoTotal_30","NemTotBurden_30","NemMeanBurden_30","EimNoInf_30","EimNoUninf_30","EimPrev_30","EimNoTotal_30","PropOnGrid_31.6","NemNoInf_31.6","NemNoUninf_31.6","NemPrev_31.6","NemNoTotal_31.6","NemTotBurden_31.6","NemMeanBurden_31.6","EimNoInf_31.6","EimNoUninf_31.6","EimPrev_31.6","EimNoTotal_31.6","PropOnGrid_36.1","NemNoInf_36.1","NemNoUninf_36.1","NemPrev_36.1","NemNoTotal_36.1","NemTotBurden_36.1","NemMeanBurden_36.1","EimNoInf_36.1","EimNoUninf_36.1","EimPrev_36.1","EimNoTotal_36.1","PropOnGrid_40","NemNoInf_40","NemNoUninf_40","NemPrev_40","NemNoTotal_40","NemTotBurden_40","NemMeanBurden_40","EimNoInf_40","EimNoUninf_40","EimPrev_40","EimNoTotal_40","PropOnGrid_50","NemNoInf_50","NemNoUninf_50","NemPrev_50","NemNoTotal_50","NemTotBurden_50","NemMeanBurden_50","EimNoInf_50","EimNoUninf_50","EimPrev_50","EimNoTotal_50"
"164",67091302,"67091302-2012-09-11",20,20,"2012-09-11","HA1",2012,"F","Adult",0,0,0,0,1,2,11,0.153846153846154,13,2.45024040968558,0.595921563839285,1,12,0.0769230769230769,13,1,3,25,0.107142857142857,28,3.80498255365103,0.943411979537411,3,25,0.107142857142857,28,1,6,33,0.153846153846154,39,6.18565080912536,2.59741268609867,4,35,0.102564102564103,39,1,9,50,0.152542372881356,59,6.21517498181277,2.2473294934661,6,53,0.101694915254237,59,1,11,59,0.157142857142857,70,6.22574448112948,2.1051777063109,6,64,0.0857142857142857,70,1,11,62,0.150684931506849,73,6.22574448112948,2.06842095446855,6,67,0.0821917808219178,73,0.931034482758621,15,65,0.1875,85.9259259259259,6.30436914862132,2.05725413513234,6,74,0.075,85.9259259259259,0.837837837837838,17,73,0.188888888888889,107.41935483871,6.41111084896382,2.04779224248533,8,82,0.0888888888888889,107.41935483871,0.777777777777778,18,78,0.1875,123.428571428571,6.41682656961145,1.99676409263268,9,87,0.09375,123.428571428571,0.755102040816326,24,89,0.212389380530973,149.648648648649,6.51049410858281,1.93722329194941,12,101,0.106194690265487,149.648648648649
"166",66859820,"66859820-2012-09-11",60,50,"2012-09-11","HA1",2012,"M","Adult",0,0,0,0,1,1,6,0.142857142857143,7,2.31163492851396,0.832344310720145,2,5,0.285714285714286,7,1,3,12,0.2,15,2.77971699410655,0.696955247844146,4,11,0.266666666666667,15,1,3,19,0.136363636363636,22,2.77971699410655,0.522964192761935,7,15,0.318181818181818,22,1,6,24,0.2,30,3.61697739929773,0.791858866431717,8,22,0.266666666666667,30,1,8,28,0.222222222222222,36,4.0849146267861,0.964412558666971,9,27,0.25,36,1,11,33,0.25,44,4.58055137826064,1.16150297808885,11,33,0.25,44,1,12,39,0.235294117647059,51,4.94467581156565,1.31743445982064,12,39,0.235294117647059,51,1,17,50,0.253731343283582,67,6.09440089570229,2.02847879303709,15,52,0.223880597014925,67,1,19,52,0.267605633802817,71,6.16132490850028,2.03637182673984,15,56,0.211267605633803,71,1,29,107,0.213235294117647,136,7.37720617617934,2.54559809352837,29,107,0.213235294117647,136
"168",79796354,"79796354-2012-09-11",80,20,"2012-09-11","HA1",2012,"M","Adult",61.5384615384615,1,1,2.56410256410256,1,2,4,0.333333333333333,6,3.14466859220519,1.54798729673684,1,5,0.166666666666667,6,1,4,7,0.363636363636364,11,5.37305219945802,3.02051212790194,2,9,0.181818181818182,11,1,6,16,0.272727272727273,22,5.53884222490411,2.52712152920499,5,17,0.227272727272727,22,1,9,30,0.230769230769231,39,6.01659003192822,2.4416277489462,6,33,0.153846153846154,39,1,9,32,0.219512195121951,41,6.01659003192822,2.39606991834515,6,35,0.146341463414634,41,1,9,35,0.204545454545455,44,6.01659003192822,2.3320942824258,8,36,0.181818181818182,44,0.931034482758621,11,37,0.229166666666667,51.5555555555556,6.04617579362681,2.28045500134946,8,40,0.166666666666667,51.5555555555556,0.837837837837838,11,43,0.203703703703704,64.4516129032258,6.04617579362681,2.17537070406447,10,44,0.185185185185185,64.4516129032258,0.777777777777778,12,46,0.206896551724138,74.5714285714286,6.55313764589304,2.57082279120537,10,48,0.172413793103448,74.5714285714286,0.755102040816326,15,64,0.189873417721519,104.621621621622,6.56354650868419,2.29850200929368,14,65,0.177215189873418,104.621621621622
"169",79769830,"79769830-2012-09-11",90,40,"2012-09-11","HA1",2012,"F","Adult",0,0,0,0,1,1,5,0.166666666666667,6,1.25276296849537,0.348306694268216,1,5,0.166666666666667,6,1,4,13,0.235294117647059,17,3.54970044820801,1.09473991162053,4,13,0.235294117647059,17,1,4,14,0.222222222222222,18,3.54970044820801,1.05707419401555,5,13,0.277777777777778,18,0.923076923076923,6,22,0.214285714285714,30.3333333333333,4.38523941955248,1.34302737960959,6,22,0.214285714285714,30.3333333333333,0.857142857142857,7,24,0.225806451612903,36.1666666666667,4.42071820349096,1.29478007681698,7,24,0.225806451612903,36.1666666666667,0.8,9,28,0.243243243243243,46.25,5.18564958213673,1.75827481850391,11,26,0.297297297297297,46.25,0.793103448275862,10,39,0.204081632653061,61.7826086956522,5.7731425672308,2.02045662769443,13,36,0.26530612244898,61.7826086956522,0.783783783783784,11,45,0.196428571428571,71.448275862069,6.04393039636104,2.14121388371707,14,42,0.25,71.448275862069,0.733333333333333,12,52,0.1875,87.2727272727273,6.05301293576633,2.03223688051116,15,49,0.234375,87.2727272727273,0.73469387755102,16,71,0.183908045977011,118.416666666667,6.17706712337081,1.87546914260627,21,66,0.241379310344828,118.416666666667
"171",66808052,"66808052-2012-09-11",100,10,"2012-09-11","HA1",2012,"M","Adult",0,0,0,0,1,3,7,0.3,10,5.60774309131866,3.33764849166823,3,7,0.3,10,0.8,4,7,0.363636363636364,13.75,5.62175728368009,3.25940555981075,3,8,0.272727272727273,13.75,0.666666666666667,5,14,0.263157894736842,28.5,5.65412130189827,2.7708290646393,3,16,0.157894736842105,28.5,0.615384615384615,5,20,0.2,40.625,5.65412130189827,2.51597090230127,3,22,0.12,40.625,0.523809523809524,7,21,0.25,53.4545454545455,5.72905220859011,2.48096291930627,4,24,0.142857142857143,53.4545454545455,0.48,8,22,0.266666666666667,62.5,6.01047645999042,2.6779975914319,4,26,0.133333333333333,62.5,0.482758620689655,8,26,0.235294117647059,70.4285714285714,6.01047645999042,2.56195282717002,4,30,0.117647058823529,70.4285714285714,0.459459459459459,9,27,0.25,78.3529411764706,6.01659003192822,2.51495417659798,5,31,0.138888888888889,78.3529411764706,0.422222222222222,9,27,0.25,85.2631578947368,6.01659003192822,2.51495417659798,5,31,0.138888888888889,85.2631578947368,0.428571428571429,10,36,0.217391304347826,107.333333333333,6.03851134755699,2.31182149088997,8,38,0.173913043478261,107.333333333333
"173",79637279,"79637279-2012-09-12",0,100,"2012-09-12","HA1",2012,"M","Adult",12.1212121212121,1,0,0,1,2,9,0.181818181818182,11,3.57081228718699,1.42081555548812,3,8,0.272727272727273,11,0.6,4,12,0.25,26.6666666666667,3.84726550258868,1.35236160782392,4,12,0.25,26.6666666666667,0.444444444444444,5,17,0.227272727272727,49.5,4.0048708171189,1.23790951644696,4,18,0.181818181818182,49.5,0.461538461538462,6,21,0.222222222222222,58.5,4.42787945628092,1.40240121725442,6,21,0.222222222222222,58.5,0.380952380952381,6,22,0.214285714285714,73.5,4.42787945628092,1.37510363180734,6,22,0.214285714285714,73.5,0.36,7,26,0.212121212121212,91.6666666666667,4.60059070545172,1.38282698496789,7,26,0.212121212121212,91.6666666666667,0.379310344827586,10,31,0.24390243902439,108.090909090909,5.45968294305499,1.90328228898508,10,31,0.24390243902439,108.090909090909,0.351351351351351,11,34,0.244444444444444,128.076923076923,5.525544157718,1.88039048019964,10,35,0.222222222222222,128.076923076923,0.333333333333333,13,38,0.254901960784314,153,5.61007876864001,1.84633972931195,11,40,0.215686274509804,153,0.346938775510204,22,46,0.323529411764706,196,5.90584661171125,1.85394677113236,13,55,0.191176470588235,196
"178",79795857,"79795857-2012-09-13",30,100,"2012-09-13","HA1",2012,"M","Adult",21.0526315789474,1,0,0,1,3,12,0.2,15,3.39415509903674,1.07134326055256,2,13,0.133333333333333,15,0.8,3,13,0.1875,20,3.39415509903674,1.02938442716715,3,13,0.1875,20,0.666666666666667,6,16,0.272727272727273,33,4.05475683355664,1.27423389535323,3,19,0.136363636363636,33,0.692307692307692,8,22,0.266666666666667,43.3333333333333,4.23396764592277,1.18367233117489,4,26,0.133333333333333,43.3333333333333,0.619047619047619,11,28,0.282051282051282,63,4.96494419893541,1.53659452582828,6,33,0.153846153846154,63,0.6,14,38,0.269230769230769,86.6666666666667,5.13830699685435,1.44884920261155,10,42,0.192307692307692,86.6666666666667,0.620689655172414,17,45,0.274193548387097,99.8888888888889,5.38042434929466,1.50089811242235,13,49,0.209677419354839,99.8888888888889,0.594594594594595,20,53,0.273972602739726,122.772727272727,5.86531778144685,1.76067441560325,17,56,0.232876712328767,122.772727272727,0.577777777777778,21,57,0.269230769230769,135,5.91213881784782,1.74472070716747,18,60,0.230769230769231,135,0.571428571428571,33,79,0.294642857142857,196,6.1707921132282,1.66088616267623,22,90,0.196428571428571,196
"182",66872112,"66872112-2012-09-25",0,70,"2012-09-25","HA1",2012,"M","Adult",0,0,0,0,1,4,10,0.285714285714286,14,5.03449930412548,2.47667437600233,4,10,0.285714285714286,14,0.8,7,17,0.291666666666667,30,5.2520630387625,2.1877344094453,7,17,0.291666666666667,30,0.666666666666667,10,24,0.294117647058824,51,5.59312172680809,2.18265066677584,10,24,0.294117647058824,51,0.692307692307692,13,34,0.276595744680851,67.8888888888889,5.64679008351676,1.94706564232071,11,36,0.234042553191489,67.8888888888889,0.619047619047619,13,39,0.25,84,5.64679008351676,1.86103547969776,11,41,0.211538461538462,84,0.6,16,46,0.258064516129032,103.333333333333,5.73820584569036,1.79043282022349,12,50,0.193548387096774,103.333333333333,0.620689655172414,18,53,0.253521126760563,114.388888888889,5.82089711084361,1.74680750504233,13,58,0.183098591549296,114.388888888889,0.594594594594595,23,61,0.273809523809524,141.272727272727,6.26797027818956,1.98330718908325,14,70,0.166666666666667,141.272727272727,0.577777777777778,24,63,0.275862068965517,150.576923076923,6.27618028014277,1.9601816019898,14,73,0.160919540229885,150.576923076923,0.571428571428571,28,98,0.222222222222222,220.5,6.37295259195841,1.73008789154602,22,104,0.174603174603175,220.5
"185",79630010,"79630010-2012-09-25",10,90,"2012-09-25","HA1",2012,"F","Adult",0,0,0,0,1,4,14,0.222222222222222,18,4.13389041341124,1.48438214334911,6,12,0.333333333333333,18,1,6,25,0.193548387096774,31,4.42787945628092,1.30004772312755,7,24,0.225806451612903,31,1,9,32,0.219512195121951,41,5.39013702166751,1.84415683708897,10,31,0.24390243902439,41,0.846153846153846,11,43,0.203703703703704,63.8181818181818,5.525544157718,1.72811897078667,13,41,0.240740740740741,63.8181818181818,0.714285714285714,13,43,0.232142857142857,78.4,5.57903524654898,1.74239414080122,13,43,0.232142857142857,78.4,0.64,15,46,0.245901639344262,95.3125,5.6104393716929,1.69806193333711,15,46,0.245901639344262,95.3125,0.620689655172414,18,54,0.25,116,5.70009403222689,1.63655442904743,16,56,0.222222222222222,116,0.594594594594595,18,55,0.246575342465753,122.772727272727,5.70009403222689,1.62546092533267,16,57,0.219178082191781,122.772727272727,0.533333333333333,18,59,0.233766233766234,144.375,5.70009403222689,1.58284191316778,16,61,0.207792207792208,144.375,0.530612244897959,32,76,0.296296296296296,203.538461538462,6.225514563305,1.73539008812463,19,89,0.175925925925926,203.538461538462
"186",49811771,"49811771-2012-09-25",10,30,"2012-09-25","HA1",2012,"F","Adult",0,0,0,0,1,3,14,0.176470588235294,17,2.8929372855234,0.69450622092166,2,15,0.117647058823529,17,1,5,27,0.15625,32,5.19241993812563,1.88566421889743,3,29,0.09375,32,1,6,37,0.13953488372093,43,5.36240288654536,1.78099129288935,4,39,0.0930232558139535,43,0.923076923076923,9,57,0.136363636363636,71.5,5.62869210135884,1.64894382402785,5,61,0.0757575757575758,71.5,0.857142857142857,12,61,0.164383561643836,85.1666666666667,5.75709954261614,1.67165149119287,6,67,0.0821917808219178,85.1666666666667,0.8,15,68,0.180722891566265,103.75,5.79766328748634,1.60103802313652,8,75,0.0963855421686747,103.75,0.793103448275862,19,86,0.180952380952381,132.391304347826,6.45063982881259,1.94877304502068,8,97,0.0761904761904762,132.391304347826,0.783783783783784,19,94,0.168141592920354,144.172413793103,6.45063982881259,1.88614034032033,9,104,0.079646017699115,144.172413793103,0.733333333333333,24,99,0.195121951219512,167.727272727273,6.69618555174466,2.02441089976082,12,111,0.0975609756097561,167.727272727273,0.714285714285714,32,121,0.209150326797386,214.2,6.80120667587531,1.92699413454728,19,134,0.124183006535948,214.2
"187",79796354,"79796354-2012-09-25",10,20,"2012-09-25","HA1",2012,"M","Adult",0,0,1,9.09090909090909,1,3,21,0.125,24,4.08317126162398,1.23272221761192,1,23,0.0416666666666667,24,1,5,32,0.135135135135135,37,4.20662262561614,1.0250669398844,2,35,0.0540540540540541,37,1,7,43,0.14,50,4.34816155166871,0.926923234974023,4,46,0.08,50,0.923076923076923,9,60,0.130434782608696,74.75,5.41759330339984,1.44721272880366,7,62,0.101449275362319,74.75,0.857142857142857,9,68,0.116883116883117,89.8333333333333,5.41759330339984,1.36442100921357,7,70,0.0909090909090909,89.8333333333333,0.8,10,73,0.120481927710843,103.75,6.22313865365228,1.95496289079766,7,76,0.0843373493975904,103.75,0.758620689655172,12,79,0.131868131868132,119.954545454545,6.33841106724475,1.97514338166198,7,84,0.0769230769230769,119.954545454545,0.702702702702703,16,83,0.161616161616162,140.884615384615,6.40579611156355,1.96072558217915,7,92,0.0707070707070707,140.884615384615,0.644444444444444,19,86,0.180952380952381,162.931034482759,6.43759630143632,1.93758019719871,8,97,0.0761904761904762,162.931034482759,0.63265306122449,27,111,0.195652173913043,218.129032258065,6.72997264237394,1.95428529401573,17,121,0.123188405797101,218.129032258065
"188",79786360,"79786360-2012-09-25",10,10,"2012-09-25","HA1",2012,"F","Adult",0,0,0,0,1,4,19,0.173913043478261,23,3.90349936477329,1.13526042480274,2,21,0.0869565217391304,23,1,6,35,0.146341463414634,41,4.26875675544317,0.999849400524644,2,39,0.0487804878048781,41,1,6,43,0.122448979591837,49,4.26875675544317,0.890933337432653,4,45,0.0816326530612245,49,0.846153846153846,7,53,0.116666666666667,70.9090909090909,4.32784229778756,0.809303694688236,4,56,0.0666666666666667,70.9090909090909,0.714285714285714,7,56,0.111111111111111,88.2,4.32784229778756,0.782527824546913,5,58,0.0793650793650794,88.2,0.64,8,60,0.117647058823529,106.25,4.39859061178553,0.779973301367873,6,62,0.0882352941176471,106.25,0.620689655172414,11,67,0.141025641025641,125.666666666667,6.22574448112948,2.01079083610375,7,71,0.0897435897435897,125.666666666667,0.594594594594595,11,72,0.132530120481928,139.590909090909,6.22574448112948,1.95720466482672,7,76,0.0843373493975904,139.590909090909,0.533333333333333,11,74,0.129411764705882,159.375,6.22574448112948,1.93679191668289,7,78,0.0823529411764706,159.375,0.530612244897959,21,95,0.181034482758621,218.615384615385,6.50073203957551,1.90650945684652,11,105,0.0948275862068965,218.615384615385
"189",67006795,"67006795-2012-09-25",20,40,"2012-09-25","HA1",2012,"M","Adult",9672.72727272727,1,0,0,1,2,16,0.111111111111111,18,5.01433215597758,2.23094321333552,2,16,0.111111111111111,18,1,5,27,0.15625,32,5.24008886164824,1.92646730551404,4,28,0.125,32,1,6,41,0.127659574468085,47,5.25840766815436,1.62285910681916,4,43,0.0851063829787234,47,1,12,55,0.17910447761194,67,5.61213163597988,1.62345003798465,6,61,0.0895522388059701,67,1,16,65,0.197530864197531,81,6.40201518015758,2.13213221199582,7,74,0.0864197530864197,81,1,18,76,0.191489361702128,94,6.43375545600437,2.02969710705136,9,85,0.0957446808510638,94,0.96551724137931,26,90,0.224137931034483,120.142857142857,6.74032951177342,2.11421709045286,14,102,0.120689655172414,120.142857142857,0.918918918918919,28,97,0.224,136.029411764706,6.75702019363618,2.06338889978244,15,110,0.12,136.029411764706,0.888888888888889,28,100,0.21875,144,6.75702019363618,2.0427162823029,15,113,0.1171875,144,0.877551020408163,34,132,0.204819277108434,189.162790697674,6.85049961511658,1.89954409405403,21,145,0.126506024096386,189.162790697674
"191",67091302,"67091302-2012-09-25",30,0,"2012-09-25","HA1",2012,"F","Adult",0,0,0,0,1,1,9,0.1,10,0.83975065475182,0.123613955967177,1,9,0.1,10,0.8,2,13,0.133333333333333,18.75,1.75164301321411,0.275815205671882,2,13,0.133333333333333,18.75,0.666666666666667,3,22,0.12,37.5,2.34326897811692,0.319623319652613,4,21,0.16,37.5,0.692307692307692,5,35,0.125,57.7777777777778,5.77671048627567,2.20192443203222,4,36,0.1,57.7777777777778,0.619047619047619,7,38,0.155555555555556,72.6923076923077,5.8317355401979,2.14645070133442,4,41,0.0888888888888889,72.6923076923077,0.6,8,47,0.145454545454545,91.6666666666667,5.84339918368784,1.98150265518855,5,50,0.0909090909090909,91.6666666666667,0.620689655172414,8,53,0.131147540983607,98.2777777777778,5.84339918368784,1.8928894869716,5,56,0.0819672131147541,98.2777777777778,0.594594594594595,11,64,0.146666666666667,126.136363636364,6.00025789070044,1.85114483447624,7,68,0.0933333333333333,126.136363636364,0.577777777777778,11,72,0.132530120481928,143.653846153846,6.00025789070044,1.76640633458449,7,76,0.0843373493975904,143.653846153846,0.571428571428571,18,96,0.157894736842105,199.5,6.54472811982932,1.95906576729094,10,104,0.087719298245614,199.5
"194",66818332,"66818332-2012-09-11",10,80,"2012-09-11","HA1",2012,"F","Adult",69.3877551020408,1,0,0,1,6,12,0.333333333333333,18,5.17438528804185,2.37587669742182,5,13,0.277777777777778,18,1,7,18,0.28,25,5.26107213797437,2.15958256150414,7,18,0.28,25,1,10,22,0.3125,32,5.40424536704871,2.06902957855456,8,24,0.25,32,0.923076923076923,16,30,0.347826086956522,49.8333333333333,5.62800245022244,1.94933914460242,8,38,0.173913043478261,49.8333333333333,0.857142857142857,17,34,0.333333333333333,59.5,5.68322428054054,1.9085122152934,9,42,0.176470588235294,59.5,0.8,17,36,0.320754716981132,66.25,5.68322428054054,1.87584480853862,9,44,0.169811320754717,66.25,0.758620689655172,19,39,0.327586206896552,76.4545454545455,5.87354890207599,1.9618135797029,10,48,0.172413793103448,76.4545454545455,0.702702702702703,24,42,0.363636363636364,93.9230769230769,6.02592475759847,1.98209666243909,11,55,0.166666666666667,93.9230769230769,0.644444444444444,26,46,0.361111111111111,111.724137931034,6.13651040846328,2.00267492341129,12,60,0.166666666666667,111.724137931034,0.63265306122449,30,65,0.315789473684211,150.161290322581,6.4236228317163,2.01171419190098,17,78,0.178947368421053,150.161290322581
"195",79630102,"79630102-2012-09-11",20,100,"2012-09-11","HA1",2012,"M","Adult",0,0,0,0,1,3,7,0.3,10,3.82867606754743,1.70477708993311,1,9,0.1,10,0.8,5,11,0.3125,20,4.04866489780841,1.50852411638428,2,14,0.125,20,0.666666666666667,7,15,0.318181818181818,33,4.32617309024899,1.48009731100331,3,19,0.136363636363636,33,0.692307692307692,8,22,0.266666666666667,43.3333333333333,4.64959941632771,1.4932268825013,7,23,0.233333333333333,43.3333333333333,0.619047619047619,8,24,0.25,51.6923076923077,4.64959941632771,1.44355376022692,7,25,0.21875,51.6923076923077,0.6,11,27,0.289473684210526,63.3333333333333,4.84586002992115,1.46357602360291,7,31,0.184210526315789,63.3333333333333,0.586206896551724,16,32,0.333333333333333,81.8823529411765,5.62215853412329,1.90795341290602,10,38,0.208333333333333,81.8823529411765,0.540540540540541,17,34,0.333333333333333,94.35,5.76626477673636,1.97989926849333,10,41,0.196078431372549,94.35,0.511111111111111,18,40,0.310344827586207,113.478260869565,5.77712914619472,1.87928355915167,12,46,0.206896551724138,113.478260869565,0.510204081632653,26,50,0.342105263157895,148.96,6.02712270208688,1.86269323022775,15,61,0.197368421052632,148.96
"196",79786360,"79786360-2012-09-11",30,30,"2012-09-11","HA1",2012,"F","Adult",14.2857142857143,1,0,0,1,0,6,0,6,0,0,0,6,0,6,1,2,15,0.117647058823529,17,6.04960931644464,3.2534417584765,1,16,0.0588235294117647,17,1,6,24,0.2,30,6.14269200420271,2.80195431812396,3,27,0.1,30,1,9,41,0.18,50,6.17680482747697,2.36170491552437,7,43,0.14,50,1,10,49,0.169491525423729,59,6.24374838571565,2.27297212859886,8,51,0.135593220338983,59,1,11,58,0.159420289855072,69,6.25215883329292,2.14114373442977,8,61,0.115942028985507,69,1,15,70,0.176470588235294,85,6.3228852170832,2.02065625193148,9,76,0.105882352941176,85,1,21,80,0.207920792079208,101,6.45364956185368,1.98477120346857,12,89,0.118811881188119,101,1,23,81,0.221153846153846,104,6.47513791380879,1.97809100563823,12,92,0.115384615384615,104,0.959183673469388,34,104,0.246376811594203,143.872340425532,6.86237373636236,2.0690917883157,17,121,0.123188405797101,143.872340425532
"198",79770603,"79770603-2012-09-11",40,100,"2012-09-11","HA1",2012,"M","Adult",0,0,0,0,1,4,7,0.363636363636364,11,3.34846503104698,1.25169789224174,3,8,0.272727272727273,11,0.8,4,10,0.285714285714286,17.5,3.34846503104698,1.08564805288139,3,11,0.214285714285714,17.5,0.666666666666667,5,15,0.25,30,3.59618879119716,1.01991203105341,5,15,0.25,30,0.692307692307692,8,16,0.333333333333333,34.6666666666667,4.70051270126289,1.71232204157078,5,19,0.208333333333333,34.6666666666667,0.619047619047619,8,18,0.307692307692308,42,4.70051270126289,1.64720458791622,6,20,0.230769230769231,42,0.6,10,23,0.303030303030303,55,4.99800308681393,1.69709955918632,7,26,0.212121212121212,55,0.620689655172414,15,29,0.340909090909091,70.8888888888889,5.23385983502224,1.65612710993676,10,34,0.227272727272727,70.8888888888889,0.594594594594595,17,34,0.333333333333333,85.7727272727273,5.44847755948861,1.71151330287581,11,40,0.215686274509804,85.7727272727273,0.577777777777778,21,38,0.355932203389831,102.115384615385,5.5991080750974,1.71604098942636,11,48,0.186440677966102,102.115384615385,0.591836734693878,31,70,0.306930693069307,170.655172413793,7.00057939146718,2.47267766011718,21,80,0.207920792079208,170.655172413793
"199",66810112,"66810112-2012-09-11",50,80,"2012-09-11","HA1",2012,"M","Adult",0,0,1,2.56410256410256,1,1,4,0.2,5,3.78093759853188,2.25878247033565,1,4,0.2,5,1,3,5,0.375,8,4.31139680668231,2.3217078392948,2,6,0.25,8,1,6,6,0.5,12,4.43484537886225,2.07253318461887,2,10,0.166666666666667,12,1,11,19,0.366666666666667,30,4.88886318561021,1.68517917533607,7,23,0.233333333333333,30,1,14,28,0.333333333333333,42,5.12629429338043,1.60653823267666,10,32,0.238095238095238,42,1,15,31,0.326086956521739,46,5.16689057734412,1.56666062641391,11,35,0.239130434782609,46,0.96551724137931,17,42,0.288135593220339,61.1071428571429,6.75464531088342,2.74251752275906,14,45,0.23728813559322,61.1071428571429,0.918918918918919,25,53,0.320512820512821,84.8823529411765,6.83066821511072,2.55385175929716,14,64,0.179487179487179,84.8823529411765,0.888888888888889,26,63,0.292134831460674,100.125,6.861395200932,2.46093062290797,16,73,0.179775280898876,100.125,0.877551020408163,39,99,0.282608695652174,157.255813953488,7.19065068892792,2.36165103579056,34,104,0.246376811594203,157.255813953488
