"","ID","ID.CapDate","X","Y","Capture.date","Grid","year","Sex","Age","EhungInt","EhungINF","HpolINF","H.poly.EPG","PropOnGrid_10","NemNoInf_10","NemNoUninf_10","NemPrev_10","NemNoTotal_10","NemTotBurden_10","NemMeanBurden_10","EimNoInf_10","EimNoUninf_10","EimPrev_10","EimNoTotal_10","PropOnGrid_14.1","NemNoInf_14.1","NemNoUninf_14.1","NemPrev_14.1","NemNoTotal_14.1","NemTotBurden_14.1","NemMeanBurden_14.1","EimNoInf_14.1","EimNoUninf_14.1","EimPrev_14.1","EimNoTotal_14.1","PropOnGrid_20","NemNoInf_20","NemNoUninf_20","NemPrev_20","NemNoTotal_20","NemTotBurden_20","NemMeanBurden_20","EimNoInf_20","EimNoUninf_20","EimPrev_20","EimNoTotal_20","PropOnGrid_22.4","NemNoInf_22.4","NemNoUninf_22.4","NemPrev_22.4","NemNoTotal_22.4","NemTotBurden_22.4","NemMeanBurden_22.4","EimNoInf_22.4","EimNoUninf_22.4","EimPrev_22.4","EimNoTotal_22.4","PropOnGrid_28.3","NemNoInf_28.3","NemNoUninf_28.3","NemPrev_28.3","NemNoTotal_28.3","NemTotBurden_28.3","NemMeanBurden_28.3","EimNoInf_28.3","EimNoUninf_28.3","EimPrev_28.3","EimNoTotal_28.3","PropOnGrid_30","NemNoInf_30","NemNoUninf_30","NemPrev_30","NemNoTotal_30","NemTotBurden_30","NemMeanBurden_30","EimNoInf_30","EimNoUninf_30","EimPrev_30","EimNoTotal_30","PropOnGrid_31.6","NemNoInf_31.6","NemNoUninf_31.6","NemPrev_31.6","NemNoTotal_31.6","NemTotBurden_31.6","NemMeanBurden_31.6","EimNoInf_31.6","EimNoUninf_31.6","EimPrev_31.6","EimNoTotal_31.6","PropOnGrid_36.1","NemNoInf_36.1","NemNoUninf_36.1","NemPrev_36.1","NemNoTotal_36.1","NemTotBurden_36.1","NemMeanBurden_36.1","EimNoInf_36.1","EimNoUninf_36.1","EimPrev_36.1","EimNoTotal_36.1","PropOnGrid_40","NemNoInf_40","NemNoUninf_40","NemPrev_40","NemNoTotal_40","NemTotBurden_40","NemMeanBurden_40","EimNoInf_40","EimNoUninf_40","EimPrev_40","EimNoTotal_40","PropOnGrid_50","NemNoInf_50","NemNoUninf_50","NemPrev_50","NemNoTotal_50","NemTotBurden_50","NemMeanBurden_50","EimNoInf_50","EimNoUninf_50","EimPrev_50","EimNoTotal_50"
"28",52842550,"52842550-2012-06-19",50,80,"2012-06-19","HA1",2012,"F","Adult",142.857142857143,1,1,42.8571428571429,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1.41706601978664,1.41706601978664,0,1,0,1,1,2,1,0.666666666666667,3,2.67206562531373,1.70291778711248,0,3,0,3,1,4,2,0.666666666666667,6,3.85356112477395,2.16257005491437,0,6,0,6,1,4,3,0.571428571428571,7,3.85356112477395,2.02740943536129,0,7,0,7,0.96551724137931,5,3,0.625,8.28571428571428,6.57064116334356,4.50095814445324,1,7,0.125,8.28571428571428,0.918918918918919,6,4,0.6,10.8823529411765,6.5762854022691,4.28615949788657,1,9,0.1,10.8823529411765,0.888888888888889,7,4,0.636363636363636,12.375,6.61573938818065,4.23114648816945,1,10,0.0909090909090909,12.375,0.877551020408163,12,7,0.631578947368421,21.6511627906977,6.85639155473058,3.93072398793762,1,18,0.0526315789473684,21.6511627906977
"29",67126571,"67126571-2012-06-19",60,60,"2012-06-19","HA1",2012,"F","NotAdult",7216.66666666667,1,0,0,1,1,1,0.5,2,1.41706601978664,0.940983344464527,0,2,0,2,1,1,1,0.5,2,1.41706601978664,0.940983344464527,0,2,0,2,1,1,1,0.5,2,1.41706601978664,0.940983344464527,0,2,0,2,1,1,1,0.5,2,1.41706601978664,0.940983344464527,0,2,0,2,1,1,3,0.25,4,1.41706601978664,0.577315365034824,0,4,0,4,1,1,3,0.25,4,1.41706601978664,0.577315365034824,0,4,0,4,1,3,3,0.5,6,2.91832364010036,1.36567624553447,0,6,0,6,1,5,4,0.555555555555556,9,6.55753337929916,4.37159987697661,1,8,0.111111111111111,9,1,5,5,0.5,10,6.55753337929916,4.26764182366655,1,9,0.1,10,1,10,9,0.526315789473684,19,6.83419459303462,3.90894433644433,2,17,0.105263157894737,19
"31",66883112,"66883112-2012-06-19",80,100,"2012-06-19","HA1",2012,"F","Adult",0,0,0,0,1,2,1,0.666666666666667,3,6.52878809210977,5.43309309421266,1,2,0.333333333333333,3,0.8,2,1,0.666666666666667,3.75,6.52878809210977,5.43309309421266,1,2,0.333333333333333,3.75,0.666666666666667,2,2,0.5,6,6.52878809210977,5.14686648187138,1,3,0.25,6,0.692307692307692,2,2,0.5,5.77777777777778,6.52878809210977,5.14686648187138,1,3,0.25,5.77777777777778,0.619047619047619,3,2,0.6,8.07692307692308,6.58951120059989,4.98555707173316,1,4,0.2,8.07692307692308,0.6,3,2,0.6,8.33333333333333,6.58951120059989,4.98555707173316,1,4,0.2,8.33333333333333,0.586206896551724,3,2,0.6,8.52941176470588,6.58951120059989,4.98555707173316,1,4,0.2,8.52941176470588,0.540540540540541,3,2,0.6,9.25,6.58951120059989,4.98555707173316,1,4,0.2,9.25,0.511111111111111,3,2,0.6,9.78260869565217,6.58951120059989,4.98555707173316,1,4,0.2,9.78260869565217,0.510204081632653,5,3,0.625,15.68,6.61518084731203,4.54507470213771,1,7,0.125,15.68
"32",66878865,"66878865-2012-06-19",80,80,"2012-06-19","HA1",2012,"M","Adult",0,0,1,6.97674418604651,1,1,1,0.5,2,6.50378904699771,5.81213849929382,1,1,0.5,2,1,1,1,0.5,2,6.50378904699771,5.81213849929382,1,1,0.5,2,1,2,1,0.666666666666667,3,6.566002457917,5.47020103979189,1,2,0.333333333333333,3,1,3,2,0.6,5,6.58951120059989,4.98555707173316,1,4,0.2,5,1,3,3,0.5,6,6.58951120059989,4.8046017749491,1,5,0.166666666666667,6,1,3,3,0.5,6,6.58951120059989,4.8046017749491,1,5,0.166666666666667,6,0.931034482758621,3,3,0.5,6.44444444444444,6.58951120059989,4.8046017749491,1,5,0.166666666666667,6.44444444444444,0.837837837837838,4,3,0.571428571428571,8.35483870967742,6.59379797348847,4.65606726914546,1,6,0.142857142857143,8.35483870967742,0.777777777777778,4,3,0.571428571428571,9,6.59379797348847,4.65606726914546,1,6,0.142857142857143,9,0.755102040816326,5,3,0.625,10.5945945945946,6.61994660742928,4.54979628339536,1,7,0.125,10.5945945945946
"34",67259597,"67259597-2012-06-19",100,30,"2012-06-19","HA1",2012,"F","Adult",0,0,0,0,1,0,3,0,3,0,0,1,2,0.333333333333333,3,0.8,0,3,0,3.75,0,0,1,2,0.333333333333333,3.75,0.666666666666667,2,3,0.4,7.5,5.09504985629851,3.50982444573768,2,3,0.4,7.5,0.692307692307692,3,3,0.5,8.66666666666667,5.5432994081451,3.77091891262422,3,3,0.5,8.66666666666667,0.619047619047619,3,3,0.5,9.69230769230769,5.5432994081451,3.77091891262422,3,3,0.5,9.69230769230769,0.6,3,3,0.5,10,5.5432994081451,3.77091891262422,3,3,0.5,10,0.620689655172414,3,3,0.5,9.66666666666667,5.5432994081451,3.77091891262422,3,3,0.5,9.66666666666667,0.594594594594595,3,3,0.5,10.0909090909091,5.5432994081451,3.77091891262422,3,3,0.5,10.0909090909091,0.577777777777778,3,3,0.5,10.3846153846154,5.5432994081451,3.77091891262422,3,3,0.5,10.3846153846154,0.571428571428571,4,4,0.5,14,5.69835717339339,3.64210493706303,3,5,0.375,14
"36",49847790,"49847790-2012-06-20",10,100,"2012-06-20","HA1",2012,"F","Adult",0,0,1,21.2121212121212,1,2,0,1,2,2.5111656618514,1.89606556501196,0,2,0,2,0.8,2,0,1,2.5,2.5111656618514,1.89606556501196,0,2,0,2.5,0.666666666666667,4,0,1,6,4.04300994038733,2.70801094006791,0,4,0,6,0.615384615384615,4,0,1,6.5,4.04300994038733,2.70801094006791,0,4,0,6.5,0.523809523809524,4,0,1,7.63636363636364,4.04300994038733,2.70801094006791,0,4,0,7.63636363636364,0.48,4,0,1,8.33333333333333,4.04300994038733,2.70801094006791,0,4,0,8.33333333333333,0.482758620689655,4,0,1,8.28571428571428,4.04300994038733,2.70801094006791,0,4,0,8.28571428571428,0.459459459459459,5,0,1,10.8823529411765,4.2097911218562,2.65805391744849,0,5,0,10.8823529411765,0.422222222222222,6,0,1,14.2105263157895,4.28141139749654,2.5564837788193,0,6,0,14.2105263157895,0.428571428571429,8,2,0.8,23.3333333333333,4.88539304734547,2.64860073164729,1,9,0.1,23.3333333333333
"37",67010314,"67010314-2012-06-21",10,70,"2012-06-21","HA1",2012,"M","Adult",0,0,1,12.5,1,2,0,1,2,3.55216840857203,2.88728056532649,0,2,0,2,1,4,1,0.8,5,4.0167454438038,2.47687646271191,0,5,0,5,1,7,2,0.777777777777778,9,4.34619512944822,2.24759171638117,0,9,0,9,0.923076923076923,7,2,0.777777777777778,9.75,4.34619512944822,2.24759171638117,0,9,0,9.75,0.857142857142857,8,2,0.8,11.6666666666667,4.39721854553337,2.19971737398494,0,10,0,11.6666666666667,0.8,10,2,0.833333333333333,15,4.68206000542266,2.29415220535338,1,11,0.0833333333333333,15,0.793103448275862,11,4,0.733333333333333,18.9130434782609,5.52939856454617,2.87541719120931,1,14,0.0666666666666667,18.9130434782609,0.783783783783784,12,6,0.666666666666667,22.9655172413793,5.59017240261725,2.7613514519494,1,17,0.0555555555555556,22.9655172413793,0.733333333333333,12,6,0.666666666666667,24.5454545454545,5.59017240261725,2.7613514519494,1,17,0.0555555555555556,24.5454545454545,0.714285714285714,15,8,0.652173913043478,32.2,5.77115068224696,2.70196442174703,2,21,0.0869565217391304,32.2
"39",66811012,"66811012-2012-06-21",90,70,"2012-06-21","HA1",2012,"F","Adult",0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,2,2,0.5,4,3.92856319997294,2.59960877845382,0,4,0,4,1,2,2,0.5,4,3.92856319997294,2.59960877845382,0,4,0,4,0.923076923076923,3,3,0.5,6.5,6.57577371935453,4.79095871713866,1,5,0.166666666666667,6.5,0.857142857142857,3,4,0.428571428571429,8.16666666666667,6.57577371935453,4.63819116233709,2,5,0.285714285714286,8.16666666666667,0.8,3,4,0.428571428571429,8.75,6.57577371935453,4.63819116233709,2,5,0.285714285714286,8.75,0.793103448275862,3,7,0.3,12.6086956521739,6.57577371935453,4.28565415217685,3,7,0.3,12.6086956521739,0.783783783783784,4,8,0.333333333333333,15.3103448275862,6.59905651108997,4.12901696961291,3,9,0.25,15.3103448275862,0.733333333333333,4,9,0.307692307692308,17.7272727272727,6.59905651108997,4.05031492090062,3,10,0.230769230769231,17.7272727272727,0.714285714285714,7,14,0.333333333333333,29.4,6.68428535407308,3.66446349053908,5,16,0.238095238095238,29.4
"45",49811771,"49811771-2012-07-03",20,20,"2012-07-03","HA1",2012,"F","Adult",0,0,0,0,1,2,0,1,2,2.45024040968558,1.83984565589569,1,1,0.5,2,1,3,2,0.6,5,3.80498255365103,2.28083969303708,2,3,0.4,5,1,6,4,0.6,10,6.18565080912536,3.9014249996641,2,8,0.2,10,1,7,8,0.466666666666667,15,6.19702345724614,3.51707150152871,3,12,0.2,15,1,8,12,0.4,20,6.20513241191503,3.24704440522228,4,16,0.2,20,1,8,12,0.4,20,6.20513241191503,3.24704440522228,4,16,0.2,20,0.931034482758621,9,13,0.409090909090909,23.6296296296296,6.2132570606063,3.16341104231605,4,18,0.181818181818182,23.6296296296296,0.837837837837838,9,14,0.391304347826087,27.4516129032258,6.2132570606063,3.12087931128703,4,19,0.173913043478261,27.4516129032258,0.777777777777778,10,16,0.384615384615385,33.4285714285714,6.22021894674252,3.01064610229942,5,21,0.192307692307692,33.4285714285714,0.755102040816326,13,16,0.448275862068966,38.4054054054054,6.26924999622578,2.95361843643033,5,24,0.172413793103448,38.4054054054054
"48",49847790,"49847790-2012-07-03",20,70,"2012-07-03","HA1",2012,"F","Adult",0,0,1,16,1,4,1,0.8,5,3.42691306557554,1.93964702058635,0,5,0,5,1,6,1,0.857142857142857,7,4.16930305067052,2.31211616242187,0,7,0,7,1,6,1,0.857142857142857,7,4.16930305067052,2.31211616242187,0,7,0,7,1,10,2,0.833333333333333,12,4.57649194241365,2.1988242917821,0,12,0,12,1,10,3,0.769230769230769,13,4.57649194241365,2.12798357455932,0,13,0,13,1,11,4,0.733333333333333,15,5.48551413443365,2.83389118260326,0,15,0,15,0.96551724137931,16,5,0.761904761904762,21.75,5.79822015495431,2.81258809488103,2,19,0.0952380952380952,21.75,0.918918918918919,16,7,0.695652173913043,25.0294117647059,5.79822015495431,2.72731901368995,2,21,0.0869565217391304,25.0294117647059,0.888888888888889,16,7,0.695652173913043,25.875,5.79822015495431,2.72731901368995,2,21,0.0869565217391304,25.875,0.857142857142857,16,10,0.615384615384615,30.3333333333333,5.79822015495431,2.61321022049825,3,23,0.115384615384615,30.3333333333333
"50",67125021,"67125021-2012-07-03",60,30,"2012-07-03","HA1",2012,"M","Adult",0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,2,0.333333333333333,3,3.01331865805607,2.00843050603665,1,2,0.333333333333333,3,1,2,4,0.333333333333333,6,5.70145378914062,3.92626184078932,2,4,0.333333333333333,6,1,2,5,0.285714285714286,7,5.70145378914062,3.77539198004272,2,5,0.285714285714286,7,1,2,8,0.2,10,5.70145378914062,3.42849540090821,3,7,0.3,10,1,3,9,0.25,12,5.71184061092866,3.26266048916339,3,9,0.25,12,1,5,9,0.357142857142857,14,5.98839810908594,3.38142049105479,4,10,0.285714285714286,14,1,6,13,0.315789473684211,19,6.01093921026151,3.10968626277671,5,14,0.263157894736842,19,0.979591836734694,12,17,0.413793103448276,29.6041666666667,6.57291605782741,3.2440098630844,7,22,0.241379310344828,29.6041666666667
"51",52842550,"52842550-2012-07-03",60,60,"2012-07-03","HA1",2012,"F","Adult",0,0,0,0,1,1,2,0.333333333333333,3,1.41706601978664,0.713766467762681,1,2,0.333333333333333,3,1,1,3,0.25,4,1.41706601978664,0.577315365034824,2,2,0.5,4,1,1,3,0.25,4,1.41706601978664,0.577315365034824,2,2,0.5,4,1,2,4,0.333333333333333,6,3.84976759030514,2.15914078378242,3,3,0.5,6,1,3,6,0.333333333333333,9,3.98822240553732,1.92924647554611,3,6,0.333333333333333,9,1,3,6,0.333333333333333,9,3.98822240553732,1.92924647554611,3,6,0.333333333333333,9,1,6,8,0.428571428571429,14,4.27377854470367,1.80114852203629,3,11,0.214285714285714,14,1,8,10,0.444444444444444,18,6.63043784086576,3.76225111347087,4,14,0.222222222222222,18,1,9,12,0.428571428571429,21,6.63503048267818,3.61643966925052,5,16,0.238095238095238,21,1,16,22,0.421052631578947,38,7.14982937116529,3.54087432767561,6,32,0.157894736842105,38
"52",66878865,"66878865-2012-07-03",70,0,"2012-07-03","HA1",2012,"M","Adult",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0.692307692307692,1,1,0.5,2.88888888888889,4.53590255148251,3.85341557847467,2,0,1,2.88888888888889,0.619047619047619,1,1,0.5,3.23076923076923,4.53590255148251,3.85341557847467,2,0,1,3.23076923076923,0.6,1,1,0.5,3.33333333333333,4.53590255148251,3.85341557847467,2,0,1,3.33333333333333,0.620689655172414,3,2,0.6,8.05555555555556,5.5432994081451,3.94939460184339,3,2,0.6,8.05555555555556,0.594594594594595,4,3,0.571428571428571,11.7727272727273,6.28127006775121,4.34652350983839,3,4,0.428571428571429,11.7727272727273,0.577777777777778,4,3,0.571428571428571,12.1153846153846,6.28127006775121,4.34652350983839,3,4,0.428571428571429,12.1153846153846,0.571428571428571,5,9,0.357142857142857,24.5,6.29813632716315,3.68271397114398,5,9,0.357142857142857,24.5
"54",66859820,"66859820-2012-07-04",0,100,"2012-07-04","HA1",2012,"M","Adult",4.44444444444444,1,1,13.3333333333333,1,1,0,1,1,3.10063814042017,3.10063814042017,0,1,0,1,0.6,3,0,1,5,3.51248240342037,2.47180460899515,0,3,0,5,0.444444444444444,3,0,1,6.75,3.51248240342037,2.47180460899515,0,3,0,6.75,0.461538461538462,4,0,1,8.66666666666667,4.13389041341124,2.79453812310352,0,4,0,8.66666666666667,0.380952380952381,4,0,1,10.5,4.13389041341124,2.79453812310352,0,4,0,10.5,0.36,5,0,1,13.8888888888889,4.35939451950259,2.7998361854463,0,5,0,13.8888888888889,0.379310344827586,6,0,1,15.8181818181818,4.5076650205237,2.76956086787328,0,6,0,15.8181818181818,0.351351351351351,7,1,0.875,22.7692307692308,4.67011267798381,2.65420774453796,0,8,0,22.7692307692308,0.333333333333333,8,1,0.888888888888889,27,4.81909233245045,2.68446022710568,0,9,0,27,0.346938775510204,12,3,0.8,43.2352941176471,4.98452468153545,2.36796137736287,0,15,0,43.2352941176471
"56",66810776,"66810776-2012-07-04",70,30,"2012-07-04","HA1",2012,"M","Adult",0,0,0,0,1,1,2,0.333333333333333,3,3.01331865805607,2.00843050603665,0,3,0,3,1,1,3,0.25,4,3.01331865805607,1.76450982678068,1,3,0.25,4,1,1,5,0.166666666666667,6,3.01331865805607,1.441210118716,2,4,0.333333333333333,6,1,1,5,0.166666666666667,6,3.01331865805607,1.441210118716,2,4,0.333333333333333,6,1,2,5,0.285714285714286,7,4.72439689919477,2.83037344154408,3,4,0.428571428571429,7,1,3,10,0.230769230769231,13,4.801998017073,2.33104874841954,4,9,0.307692307692308,13,1,4,15,0.210526315789474,19,5.99321503543226,3.09271762490368,5,14,0.263157894736842,19,1,6,16,0.272727272727273,22,6.30386902082805,3.25052062534131,6,16,0.272727272727273,22,1,6,16,0.272727272727273,22,6.30386902082805,3.25052062534131,6,16,0.272727272727273,22,0.959183673469388,7,19,0.269230769230769,27.1063829787234,6.31123260580473,3.09753072158306,6,20,0.230769230769231,27.1063829787234
"61",52842550,"52842550-2012-07-18",60,90,"2012-07-18","HA1",2012,"F","Adult",0,0,1,11.5384615384615,1,0,1,0,1,0,0,1,0,1,1,1,2,2,0.5,4,4.10690783458367,2.76880895208523,2,2,0.5,4,1,3,2,0.6,5,6.58951120059989,4.98555707173316,3,2,0.6,5,0.923076923076923,5,6,0.454545454545455,11.9166666666667,6.60448834049898,4.2200449434054,3,8,0.272727272727273,11.9166666666667,0.857142857142857,5,8,0.384615384615385,15.1666666666667,6.60448834049898,4.05565965504657,3,10,0.230769230769231,15.1666666666667,0.8,5,11,0.3125,20,6.60448834049898,3.8520101774222,4,12,0.25,20,0.793103448275862,7,14,0.333333333333333,26.4782608695652,6.62978117909933,3.61132508307856,4,17,0.19047619047619,26.4782608695652,0.783783783783784,9,16,0.36,31.8965517241379,6.64783043778178,3.45960406556888,4,21,0.16,31.8965517241379,0.733333333333333,9,17,0.346153846153846,35.4545454545455,6.64783043778178,3.42164025053241,4,22,0.153846153846154,35.4545454545455,0.73469387755102,16,27,0.372093023255814,58.5277777777778,6.75322172264417,3.03987682423247,7,36,0.162790697674419,58.5277777777778
"63",66815612,"66815612-2012-07-18",80,90,"2012-07-18","HA1",2012,"F","Adult",0,0,0,0,1,3,3,0.5,6,6.52009582149874,4.7356769832925,1,5,0.166666666666667,6,1,4,5,0.444444444444444,9,6.54469545113253,4.35890700622004,1,8,0.111111111111111,9,1,4,8,0.333333333333333,12,6.54469545113253,4.07547998882893,1,11,0.0833333333333333,12,0.923076923076923,5,11,0.3125,17.3333333333333,6.60448834049898,3.8520101774222,1,15,0.0625,17.3333333333333,0.857142857142857,5,12,0.294117647058824,19.8333333333333,6.60448834049898,3.79271198821479,1,16,0.0588235294117647,19.8333333333333,0.8,5,13,0.277777777777778,22.5,6.60448834049898,3.73687824989081,2,16,0.111111111111111,22.5,0.758620689655172,6,14,0.3,26.3636363636364,6.66090685540536,3.68920328294785,3,17,0.15,26.3636363636364,0.702702702702703,6,17,0.260869565217391,32.7307692307692,6.66090685540536,3.55318311722536,4,19,0.173913043478261,32.7307692307692,0.644444444444444,6,17,0.260869565217391,35.6896551724138,6.66090685540536,3.55318311722536,4,19,0.173913043478261,35.6896551724138,0.63265306122449,7,18,0.28,39.5161290322581,6.66489883024347,3.47616149819397,5,20,0.2,39.5161290322581
"64",67259597,"67259597-2012-07-18",90,50,"2012-07-18","HA1",2012,"F","Adult",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,4,0,0,1,3,0.25,4,0.923076923076923,2,13,0.133333333333333,16.25,3.38254951259592,1.06346278162194,2,13,0.133333333333333,16.25,0.857142857142857,2,15,0.117647058823529,19.8333333333333,3.38254951259592,0.983305914447602,2,15,0.117647058823529,19.8333333333333,0.8,2,15,0.117647058823529,21.25,3.38254951259592,0.983305914447602,2,15,0.117647058823529,21.25,0.793103448275862,4,19,0.173913043478261,29,4.37298128410517,1.48239113704726,3,20,0.130434782608696,29,0.783783783783784,4,20,0.166666666666667,30.6206896551724,4.37298128410517,1.44965674990613,3,21,0.125,30.6206896551724,0.733333333333333,5,20,0.2,34.0909090909091,5.14509233322806,2.05713114101941,4,21,0.16,34.0909090909091,0.73469387755102,9,24,0.272727272727273,44.9166666666667,6.93448803300209,3.46866086291161,8,25,0.242424242424242,44.9166666666667
"67",67070550,"67070550-2012-07-17",20,60,"2012-07-17","HA1",2012,"F","NotAdult",15,1,0,0,1,3,4,0.428571428571429,7,3.2382223518144,1.50370818872334,0,7,0,7,1,7,5,0.583333333333333,12,4.02216589973231,1.71712391577378,0,12,0,12,1,9,6,0.6,15,5.37973483676187,2.73421484289461,0,15,0,15,1,11,8,0.578947368421053,19,5.52708181565241,2.65179236429223,1,18,0.0526315789473684,19,1,11,11,0.5,22,5.52708181565241,2.51626282508108,1,21,0.0454545454545455,22,1,12,11,0.521739130434783,23,5.53943513411955,2.4868402182572,1,22,0.0434782608695652,23,0.96551724137931,14,13,0.518518518518518,27.9642857142857,5.58294526593318,2.38041497119128,1,26,0.037037037037037,27.9642857142857,0.918918918918919,16,14,0.533333333333333,32.6470588235294,5.74638985658083,2.43378419438614,2,28,0.0666666666666667,32.6470588235294,0.888888888888889,17,18,0.485714285714286,39.375,5.77162313748088,2.31693431141095,4,31,0.114285714285714,39.375,0.877551020408163,24,24,0.5,54.6976744186047,6.52031033469761,2.71605833417927,6,42,0.125,54.6976744186047
"68",66809820,"66809820-2012-07-17",30,50,"2012-07-17","HA1",2012,"F","NotAdult",0,0,0,0,1,1,3,0.25,4,1.61748624561693,0.698184974589902,0,4,0,4,1,3,7,0.3,10,5.02735327420352,2.78209821418916,0,10,0,10,1,5,8,0.384615384615385,13,5.11392494448219,2.61864087205909,0,13,0,13,1,9,9,0.5,18,5.27812708332303,2.4709318403172,1,17,0.0555555555555556,18,1,10,10,0.5,20,5.33995072048604,2.43142866867977,1,19,0.05,20,1,10,10,0.5,20,5.33995072048604,2.43142866867977,1,19,0.05,20,1,12,17,0.413793103448276,29,6.22375149131555,2.91046106316542,2,27,0.0689655172413793,29,1,16,20,0.444444444444444,36,6.37643672836897,2.85075366750286,3,33,0.0833333333333333,36,1,16,21,0.432432432432432,37,6.37643672836897,2.82495898191961,4,33,0.108108108108108,37,0.979591836734694,22,34,0.392857142857143,57.1666666666667,6.50664599531895,2.56023618440828,7,49,0.125,57.1666666666667
"69",49811771,"49811771-2012-07-17",40,20,"2012-07-17","HA1",2012,"F","Adult",0,0,0,0,1,1,1,0.5,2,5.63460161557588,4.94502017023809,0,2,0,2,1,1,1,0.5,2,5.63460161557588,4.94502017023809,0,2,0,2,1,1,4,0.2,5,5.63460161557588,4.0393509860917,1,4,0.2,5,1,2,9,0.181818181818182,11,5.64684395763643,3.28362674713952,2,9,0.181818181818182,11,1,3,10,0.230769230769231,13,6.0577101516378,3.52045088956574,2,11,0.153846153846154,13,1,4,12,0.25,16,6.07428455165656,3.3356327818992,2,14,0.125,16,0.96551724137931,6,17,0.260869565217391,23.8214285714286,6.15679303355118,3.0668636312248,3,20,0.130434782608696,23.8214285714286,0.918918918918919,7,19,0.269230769230769,28.2941176470588,6.16849671126978,2.96143500902256,4,22,0.153846153846154,28.2941176470588,0.888888888888889,8,20,0.285714285714286,31.5,6.20521398601993,2.92608536912522,4,24,0.142857142857143,31.5,0.877551020408163,14,37,0.274509803921569,58.1162790697674,6.2815954451787,2.439172306621,7,44,0.137254901960784,58.1162790697674
"72",66815612,"66815612-2012-07-17",100,70,"2012-07-17","HA1",2012,"F","Adult",0,0,0,0,1,1,2,0.333333333333333,3,3.78093759853188,2.72691868540659,0,3,0,3,0.8,1,2,0.333333333333333,3.75,3.78093759853188,2.72691868540659,0,3,0,3.75,0.666666666666667,1,5,0.166666666666667,9,3.78093759853188,2.09714111877924,0,6,0,9,0.692307692307692,2,6,0.25,11.5555555555556,3.92856319997294,1.97813334322696,0,8,0,11.5555555555556,0.619047619047619,3,6,0.333333333333333,14.5384615384615,6.57577371935453,4.38963725819911,1,8,0.111111111111111,14.5384615384615,0.6,3,7,0.3,16.6666666666667,6.57577371935453,4.28565415217685,1,9,0.1,16.6666666666667,0.620689655172414,3,9,0.25,19.3333333333333,6.57577371935453,4.10608173591541,1,11,0.0833333333333333,19.3333333333333,0.594594594594595,3,12,0.2,25.2272727272727,6.57577371935453,3.88704777630895,2,13,0.133333333333333,25.2272727272727,0.577777777777778,4,16,0.2,34.6153846153846,6.58836437020082,3.61844553964557,3,17,0.15,34.6153846153846,0.571428571428571,6,23,0.206896551724138,50.75,6.63705841760301,3.30580959075106,4,25,0.137931034482759,50.75
"73",66810776,"66810776-2012-07-17",70,0,"2012-07-17","HA1",2012,"M","Adult",606.25,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0.8,0,1,0,1.25,0,0,0,1,0,1.25,0.666666666666667,0,2,0,3,0,0,0,2,0,3,0.692307692307692,1,3,0.25,5.77777777777778,4.53590255148251,3.18125383307862,2,2,0.5,5.77777777777778,0.619047619047619,1,3,0.25,6.46153846153846,4.53590255148251,3.18125383307862,2,2,0.5,6.46153846153846,0.6,1,4,0.2,8.33333333333333,4.53590255148251,2.96844013126598,2,3,0.4,8.33333333333333,0.620689655172414,3,6,0.333333333333333,14.5,5.5432994081451,3.3769034515184,3,6,0.333333333333333,14.5,0.594594594594595,4,8,0.333333333333333,20.1818181818182,6.28127006775121,3.81673573623658,3,9,0.25,20.1818181818182,0.577777777777778,4,10,0.285714285714286,24.2307692307692,6.28127006775121,3.66624493354307,3,11,0.214285714285714,24.2307692307692,0.571428571428571,5,16,0.238095238095238,36.75,6.29813632716315,3.28974773232565,5,16,0.238095238095238,36.75
