"","ID","ID.CapDate","X","Y","Capture.date","Grid","year","Sex","Age","EhungInt","EhungINF","HpolINF","H.poly.EPG","PropOnGrid_10","NemNoInf_10","NemNoUninf_10","NemPrev_10","NemNoTotal_10","NemTotBurden_10","NemMeanBurden_10","EimNoInf_10","EimNoUninf_10","EimPrev_10","EimNoTotal_10","PropOnGrid_14.1","NemNoInf_14.1","NemNoUninf_14.1","NemPrev_14.1","NemNoTotal_14.1","NemTotBurden_14.1","NemMeanBurden_14.1","EimNoInf_14.1","EimNoUninf_14.1","EimPrev_14.1","EimNoTotal_14.1","PropOnGrid_20","NemNoInf_20","NemNoUninf_20","NemPrev_20","NemNoTotal_20","NemTotBurden_20","NemMeanBurden_20","EimNoInf_20","EimNoUninf_20","EimPrev_20","EimNoTotal_20","PropOnGrid_22.4","NemNoInf_22.4","NemNoUninf_22.4","NemPrev_22.4","NemNoTotal_22.4","NemTotBurden_22.4","NemMeanBurden_22.4","EimNoInf_22.4","EimNoUninf_22.4","EimPrev_22.4","EimNoTotal_22.4","PropOnGrid_28.3","NemNoInf_28.3","NemNoUninf_28.3","NemPrev_28.3","NemNoTotal_28.3","NemTotBurden_28.3","NemMeanBurden_28.3","EimNoInf_28.3","EimNoUninf_28.3","EimPrev_28.3","EimNoTotal_28.3","PropOnGrid_30","NemNoInf_30","NemNoUninf_30","NemPrev_30","NemNoTotal_30","NemTotBurden_30","NemMeanBurden_30","EimNoInf_30","EimNoUninf_30","EimPrev_30","EimNoTotal_30","PropOnGrid_31.6","NemNoInf_31.6","NemNoUninf_31.6","NemPrev_31.6","NemNoTotal_31.6","NemTotBurden_31.6","NemMeanBurden_31.6","EimNoInf_31.6","EimNoUninf_31.6","EimPrev_31.6","EimNoTotal_31.6","PropOnGrid_36.1","NemNoInf_36.1","NemNoUninf_36.1","NemPrev_36.1","NemNoTotal_36.1","NemTotBurden_36.1","NemMeanBurden_36.1","EimNoInf_36.1","EimNoUninf_36.1","EimPrev_36.1","EimNoTotal_36.1","PropOnGrid_40","NemNoInf_40","NemNoUninf_40","NemPrev_40","NemNoTotal_40","NemTotBurden_40","NemMeanBurden_40","EimNoInf_40","EimNoUninf_40","EimPrev_40","EimNoTotal_40","PropOnGrid_50","NemNoInf_50","NemNoUninf_50","NemPrev_50","NemNoTotal_50","NemTotBurden_50","NemMeanBurden_50","EimNoInf_50","EimNoUninf_50","EimPrev_50","EimNoTotal_50"
"31",66883112,"66883112-2012-06-19",80,100,"2012-06-19","HA1",2012,"F","Adult",0,0,0,0,1,2,1,0.666666666666667,3,6.52878809210977,5.43309309421266,1,2,0.333333333333333,3,0.8,2,1,0.666666666666667,3.75,6.52878809210977,5.43309309421266,1,2,0.333333333333333,3.75,0.666666666666667,2,2,0.5,6,6.52878809210977,5.14686648187138,1,3,0.25,6,0.692307692307692,2,2,0.5,5.77777777777778,6.52878809210977,5.14686648187138,1,3,0.25,5.77777777777778,0.619047619047619,3,2,0.6,8.07692307692308,6.58951120059989,4.98555707173316,1,4,0.2,8.07692307692308,0.6,3,2,0.6,8.33333333333333,6.58951120059989,4.98555707173316,1,4,0.2,8.33333333333333,0.586206896551724,3,2,0.6,8.52941176470588,6.58951120059989,4.98555707173316,1,4,0.2,8.52941176470588,0.540540540540541,3,2,0.6,9.25,6.58951120059989,4.98555707173316,1,4,0.2,9.25,0.511111111111111,3,2,0.6,9.78260869565217,6.58951120059989,4.98555707173316,1,4,0.2,9.78260869565217,0.510204081632653,5,3,0.625,15.68,6.61518084731203,4.54507470213771,1,7,0.125,15.68
"32",66878865,"66878865-2012-06-19",80,80,"2012-06-19","HA1",2012,"M","Adult",0,0,1,6.97674418604651,1,1,1,0.5,2,6.50378904699771,5.81213849929382,1,1,0.5,2,1,1,1,0.5,2,6.50378904699771,5.81213849929382,1,1,0.5,2,1,2,1,0.666666666666667,3,6.566002457917,5.47020103979189,1,2,0.333333333333333,3,1,3,2,0.6,5,6.58951120059989,4.98555707173316,1,4,0.2,5,1,3,3,0.5,6,6.58951120059989,4.8046017749491,1,5,0.166666666666667,6,1,3,3,0.5,6,6.58951120059989,4.8046017749491,1,5,0.166666666666667,6,0.931034482758621,3,3,0.5,6.44444444444444,6.58951120059989,4.8046017749491,1,5,0.166666666666667,6.44444444444444,0.837837837837838,4,3,0.571428571428571,8.35483870967742,6.59379797348847,4.65606726914546,1,6,0.142857142857143,8.35483870967742,0.777777777777778,4,3,0.571428571428571,9,6.59379797348847,4.65606726914546,1,6,0.142857142857143,9,0.755102040816326,5,3,0.625,10.5945945945946,6.61994660742928,4.54979628339536,1,7,0.125,10.5945945945946
"34",67259597,"67259597-2012-06-19",100,30,"2012-06-19","HA1",2012,"F","Adult",0,0,0,0,1,0,3,0,3,0,0,1,2,0.333333333333333,3,0.8,0,3,0,3.75,0,0,1,2,0.333333333333333,3.75,0.666666666666667,2,3,0.4,7.5,5.09504985629851,3.50982444573768,2,3,0.4,7.5,0.692307692307692,3,3,0.5,8.66666666666667,5.5432994081451,3.77091891262422,3,3,0.5,8.66666666666667,0.619047619047619,3,3,0.5,9.69230769230769,5.5432994081451,3.77091891262422,3,3,0.5,9.69230769230769,0.6,3,3,0.5,10,5.5432994081451,3.77091891262422,3,3,0.5,10,0.620689655172414,3,3,0.5,9.66666666666667,5.5432994081451,3.77091891262422,3,3,0.5,9.66666666666667,0.594594594594595,3,3,0.5,10.0909090909091,5.5432994081451,3.77091891262422,3,3,0.5,10.0909090909091,0.577777777777778,3,3,0.5,10.3846153846154,5.5432994081451,3.77091891262422,3,3,0.5,10.3846153846154,0.571428571428571,4,4,0.5,14,5.69835717339339,3.64210493706303,3,5,0.375,14
"36",49847790,"49847790-2012-06-20",10,100,"2012-06-20","HA1",2012,"F","Adult",0,0,1,21.2121212121212,1,2,0,1,2,2.5111656618514,1.89606556501196,0,2,0,2,0.8,2,0,1,2.5,2.5111656618514,1.89606556501196,0,2,0,2.5,0.666666666666667,4,0,1,6,4.04300994038733,2.70801094006791,0,4,0,6,0.615384615384615,4,0,1,6.5,4.04300994038733,2.70801094006791,0,4,0,6.5,0.523809523809524,4,0,1,7.63636363636364,4.04300994038733,2.70801094006791,0,4,0,7.63636363636364,0.48,4,0,1,8.33333333333333,4.04300994038733,2.70801094006791,0,4,0,8.33333333333333,0.482758620689655,4,0,1,8.28571428571428,4.04300994038733,2.70801094006791,0,4,0,8.28571428571428,0.459459459459459,5,0,1,10.8823529411765,4.2097911218562,2.65805391744849,0,5,0,10.8823529411765,0.422222222222222,6,0,1,14.2105263157895,4.28141139749654,2.5564837788193,0,6,0,14.2105263157895,0.428571428571429,8,2,0.8,23.3333333333333,4.88539304734547,2.64860073164729,1,9,0.1,23.3333333333333
"37",67010314,"67010314-2012-06-21",10,70,"2012-06-21","HA1",2012,"M","Adult",0,0,1,12.5,1,2,0,1,2,3.55216840857203,2.88728056532649,0,2,0,2,1,4,1,0.8,5,4.0167454438038,2.47687646271191,0,5,0,5,1,7,2,0.777777777777778,9,4.34619512944822,2.24759171638117,0,9,0,9,0.923076923076923,7,2,0.777777777777778,9.75,4.34619512944822,2.24759171638117,0,9,0,9.75,0.857142857142857,8,2,0.8,11.6666666666667,4.39721854553337,2.19971737398494,0,10,0,11.6666666666667,0.8,10,2,0.833333333333333,15,4.68206000542266,2.29415220535338,1,11,0.0833333333333333,15,0.793103448275862,11,4,0.733333333333333,18.9130434782609,5.52939856454617,2.87541719120931,1,14,0.0666666666666667,18.9130434782609,0.783783783783784,12,6,0.666666666666667,22.9655172413793,5.59017240261725,2.7613514519494,1,17,0.0555555555555556,22.9655172413793,0.733333333333333,12,6,0.666666666666667,24.5454545454545,5.59017240261725,2.7613514519494,1,17,0.0555555555555556,24.5454545454545,0.714285714285714,15,8,0.652173913043478,32.2,5.77115068224696,2.70196442174703,2,21,0.0869565217391304,32.2
"39",66811012,"66811012-2012-06-21",90,70,"2012-06-21","HA1",2012,"F","Adult",0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,2,2,0.5,4,3.92856319997294,2.59960877845382,0,4,0,4,1,2,2,0.5,4,3.92856319997294,2.59960877845382,0,4,0,4,0.923076923076923,3,3,0.5,6.5,6.57577371935453,4.79095871713866,1,5,0.166666666666667,6.5,0.857142857142857,3,4,0.428571428571429,8.16666666666667,6.57577371935453,4.63819116233709,2,5,0.285714285714286,8.16666666666667,0.8,3,4,0.428571428571429,8.75,6.57577371935453,4.63819116233709,2,5,0.285714285714286,8.75,0.793103448275862,3,7,0.3,12.6086956521739,6.57577371935453,4.28565415217685,3,7,0.3,12.6086956521739,0.783783783783784,4,8,0.333333333333333,15.3103448275862,6.59905651108997,4.12901696961291,3,9,0.25,15.3103448275862,0.733333333333333,4,9,0.307692307692308,17.7272727272727,6.59905651108997,4.05031492090062,3,10,0.230769230769231,17.7272727272727,0.714285714285714,7,14,0.333333333333333,29.4,6.68428535407308,3.66446349053908,5,16,0.238095238095238,29.4
"45",49811771,"49811771-2012-07-03",20,20,"2012-07-03","HA1",2012,"F","Adult",0,0,0,0,1,2,0,1,2,2.45024040968558,1.83984565589569,1,1,0.5,2,1,3,2,0.6,5,3.80498255365103,2.28083969303708,2,3,0.4,5,1,6,4,0.6,10,6.18565080912536,3.9014249996641,2,8,0.2,10,1,7,8,0.466666666666667,15,6.19702345724614,3.51707150152871,3,12,0.2,15,1,8,12,0.4,20,6.20513241191503,3.24704440522228,4,16,0.2,20,1,8,12,0.4,20,6.20513241191503,3.24704440522228,4,16,0.2,20,0.931034482758621,9,13,0.409090909090909,23.6296296296296,6.2132570606063,3.16341104231605,4,18,0.181818181818182,23.6296296296296,0.837837837837838,9,14,0.391304347826087,27.4516129032258,6.2132570606063,3.12087931128703,4,19,0.173913043478261,27.4516129032258,0.777777777777778,10,16,0.384615384615385,33.4285714285714,6.22021894674252,3.01064610229942,5,21,0.192307692307692,33.4285714285714,0.755102040816326,13,16,0.448275862068966,38.4054054054054,6.26924999622578,2.95361843643033,5,24,0.172413793103448,38.4054054054054
"48",49847790,"49847790-2012-07-03",20,70,"2012-07-03","HA1",2012,"F","Adult",0,0,1,16,1,4,1,0.8,5,3.42691306557554,1.93964702058635,0,5,0,5,1,6,1,0.857142857142857,7,4.16930305067052,2.31211616242187,0,7,0,7,1,6,1,0.857142857142857,7,4.16930305067052,2.31211616242187,0,7,0,7,1,10,2,0.833333333333333,12,4.57649194241365,2.1988242917821,0,12,0,12,1,10,3,0.769230769230769,13,4.57649194241365,2.12798357455932,0,13,0,13,1,11,4,0.733333333333333,15,5.48551413443365,2.83389118260326,0,15,0,15,0.96551724137931,16,5,0.761904761904762,21.75,5.79822015495431,2.81258809488103,2,19,0.0952380952380952,21.75,0.918918918918919,16,7,0.695652173913043,25.0294117647059,5.79822015495431,2.72731901368995,2,21,0.0869565217391304,25.0294117647059,0.888888888888889,16,7,0.695652173913043,25.875,5.79822015495431,2.72731901368995,2,21,0.0869565217391304,25.875,0.857142857142857,16,10,0.615384615384615,30.3333333333333,5.79822015495431,2.61321022049825,3,23,0.115384615384615,30.3333333333333
"50",67125021,"67125021-2012-07-03",60,30,"2012-07-03","HA1",2012,"M","Adult",0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,2,0.333333333333333,3,3.01331865805607,2.00843050603665,1,2,0.333333333333333,3,1,2,4,0.333333333333333,6,5.70145378914062,3.92626184078932,2,4,0.333333333333333,6,1,2,5,0.285714285714286,7,5.70145378914062,3.77539198004272,2,5,0.285714285714286,7,1,2,8,0.2,10,5.70145378914062,3.42849540090821,3,7,0.3,10,1,3,9,0.25,12,5.71184061092866,3.26266048916339,3,9,0.25,12,1,5,9,0.357142857142857,14,5.98839810908594,3.38142049105479,4,10,0.285714285714286,14,1,6,13,0.315789473684211,19,6.01093921026151,3.10968626277671,5,14,0.263157894736842,19,0.979591836734694,12,17,0.413793103448276,29.6041666666667,6.57291605782741,3.2440098630844,7,22,0.241379310344828,29.6041666666667
"51",52842550,"52842550-2012-07-03",60,60,"2012-07-03","HA1",2012,"F","Adult",0,0,0,0,1,1,2,0.333333333333333,3,1.41706601978664,0.713766467762681,1,2,0.333333333333333,3,1,1,3,0.25,4,1.41706601978664,0.577315365034824,2,2,0.5,4,1,1,3,0.25,4,1.41706601978664,0.577315365034824,2,2,0.5,4,1,2,4,0.333333333333333,6,3.84976759030514,2.15914078378242,3,3,0.5,6,1,3,6,0.333333333333333,9,3.98822240553732,1.92924647554611,3,6,0.333333333333333,9,1,3,6,0.333333333333333,9,3.98822240553732,1.92924647554611,3,6,0.333333333333333,9,1,6,8,0.428571428571429,14,4.27377854470367,1.80114852203629,3,11,0.214285714285714,14,1,8,10,0.444444444444444,18,6.63043784086576,3.76225111347087,4,14,0.222222222222222,18,1,9,12,0.428571428571429,21,6.63503048267818,3.61643966925052,5,16,0.238095238095238,21,1,16,22,0.421052631578947,38,7.14982937116529,3.54087432767561,6,32,0.157894736842105,38
"52",66878865,"66878865-2012-07-03",70,0,"2012-07-03","HA1",2012,"M","Adult",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0.692307692307692,1,1,0.5,2.88888888888889,4.53590255148251,3.85341557847467,2,0,1,2.88888888888889,0.619047619047619,1,1,0.5,3.23076923076923,4.53590255148251,3.85341557847467,2,0,1,3.23076923076923,0.6,1,1,0.5,3.33333333333333,4.53590255148251,3.85341557847467,2,0,1,3.33333333333333,0.620689655172414,3,2,0.6,8.05555555555556,5.5432994081451,3.94939460184339,3,2,0.6,8.05555555555556,0.594594594594595,4,3,0.571428571428571,11.7727272727273,6.28127006775121,4.34652350983839,3,4,0.428571428571429,11.7727272727273,0.577777777777778,4,3,0.571428571428571,12.1153846153846,6.28127006775121,4.34652350983839,3,4,0.428571428571429,12.1153846153846,0.571428571428571,5,9,0.357142857142857,24.5,6.29813632716315,3.68271397114398,5,9,0.357142857142857,24.5
"54",66859820,"66859820-2012-07-04",0,100,"2012-07-04","HA1",2012,"M","Adult",4.44444444444444,1,1,13.3333333333333,1,1,0,1,1,3.10063814042017,3.10063814042017,0,1,0,1,0.6,3,0,1,5,3.51248240342037,2.47180460899515,0,3,0,5,0.444444444444444,3,0,1,6.75,3.51248240342037,2.47180460899515,0,3,0,6.75,0.461538461538462,4,0,1,8.66666666666667,4.13389041341124,2.79453812310352,0,4,0,8.66666666666667,0.380952380952381,4,0,1,10.5,4.13389041341124,2.79453812310352,0,4,0,10.5,0.36,5,0,1,13.8888888888889,4.35939451950259,2.7998361854463,0,5,0,13.8888888888889,0.379310344827586,6,0,1,15.8181818181818,4.5076650205237,2.76956086787328,0,6,0,15.8181818181818,0.351351351351351,7,1,0.875,22.7692307692308,4.67011267798381,2.65420774453796,0,8,0,22.7692307692308,0.333333333333333,8,1,0.888888888888889,27,4.81909233245045,2.68446022710568,0,9,0,27,0.346938775510204,12,3,0.8,43.2352941176471,4.98452468153545,2.36796137736287,0,15,0,43.2352941176471
"56",66810776,"66810776-2012-07-04",70,30,"2012-07-04","HA1",2012,"M","Adult",0,0,0,0,1,1,2,0.333333333333333,3,3.01331865805607,2.00843050603665,0,3,0,3,1,1,3,0.25,4,3.01331865805607,1.76450982678068,1,3,0.25,4,1,1,5,0.166666666666667,6,3.01331865805607,1.441210118716,2,4,0.333333333333333,6,1,1,5,0.166666666666667,6,3.01331865805607,1.441210118716,2,4,0.333333333333333,6,1,2,5,0.285714285714286,7,4.72439689919477,2.83037344154408,3,4,0.428571428571429,7,1,3,10,0.230769230769231,13,4.801998017073,2.33104874841954,4,9,0.307692307692308,13,1,4,15,0.210526315789474,19,5.99321503543226,3.09271762490368,5,14,0.263157894736842,19,1,6,16,0.272727272727273,22,6.30386902082805,3.25052062534131,6,16,0.272727272727273,22,1,6,16,0.272727272727273,22,6.30386902082805,3.25052062534131,6,16,0.272727272727273,22,0.959183673469388,7,19,0.269230769230769,27.1063829787234,6.31123260580473,3.09753072158306,6,20,0.230769230769231,27.1063829787234
"61",52842550,"52842550-2012-07-18",60,90,"2012-07-18","HA1",2012,"F","Adult",0,0,1,11.5384615384615,1,0,1,0,1,0,0,1,0,1,1,1,1,1,0.5,2,3.78093759853188,3.110335656293,2,0,1,2,1,1,1,0.5,2,3.78093759853188,3.110335656293,2,0,1,2,0.923076923076923,3,4,0.428571428571429,7.58333333333333,4.00430837953842,2.16223683733753,2,5,0.285714285714286,7.58333333333333,0.857142857142857,3,6,0.333333333333333,10.5,4.00430837953842,1.94326995320336,2,7,0.222222222222222,10.5,0.8,3,8,0.272727272727273,13.75,4.00430837953842,1.77393314206747,3,8,0.272727272727273,13.75,0.793103448275862,3,11,0.214285714285714,17.6521739130435,4.00430837953842,1.57800454936483,3,11,0.214285714285714,17.6521739130435,0.783783783783784,4,13,0.235294117647059,21.6896551724138,4.06529609294547,1.47465751027655,3,14,0.176470588235294,21.6896551724138,0.733333333333333,4,14,0.222222222222222,24.5454545454545,4.06529609294547,1.43087146844083,3,15,0.166666666666667,24.5454545454545,0.73469387755102,7,23,0.233333333333333,40.8333333333333,4.45167553257506,1.34173740550149,6,24,0.2,40.8333333333333
"63",66815612,"66815612-2012-07-18",80,90,"2012-07-18","HA1",2012,"F","Adult",0,0,0,0,1,2,2,0.5,4,2.48296678497017,1.3202042492909,0,4,0,4,1,2,3,0.4,5,2.48296678497017,1.16169626409469,0,5,0,5,1,2,6,0.25,8,2.48296678497017,0.863772697590709,0,8,0,8,0.923076923076923,2,9,0.181818181818182,11.9166666666667,2.48296678497017,0.69208953900181,0,11,0,11.9166666666667,0.857142857142857,2,10,0.166666666666667,14,2.48296678497017,0.649575932266305,0,12,0,14,0.8,2,11,0.153846153846154,16.25,2.48296678497017,0.612135010861861,1,12,0.0769230769230769,16.25,0.758620689655172,3,12,0.2,19.7727272727273,4.00430837953842,1.5236459668094,2,13,0.133333333333333,19.7727272727273,0.702702702702703,3,14,0.176470588235294,24.1923076923077,4.00430837953842,1.42712417268991,3,14,0.176470588235294,24.1923076923077,0.644444444444444,3,14,0.176470588235294,26.3793103448276,4.00430837953842,1.42712417268991,3,14,0.176470588235294,26.3793103448276,0.63265306122449,3,15,0.166666666666667,28.4516129032258,4.00430837953842,1.38398457120768,4,14,0.222222222222222,28.4516129032258
"64",67259597,"67259597-2012-07-18",90,50,"2012-07-18","HA1",2012,"F","Adult",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,3,0,0,1,2,0.333333333333333,3,0.923076923076923,1,10,0.0909090909090909,11.9166666666667,2.31163492851396,0.602372155921012,1,10,0.0909090909090909,11.9166666666667,0.857142857142857,1,12,0.0769230769230769,15.1666666666667,2.31163492851396,0.530216813080641,1,12,0.0769230769230769,15.1666666666667,0.8,1,12,0.0769230769230769,16.25,2.31163492851396,0.530216813080641,1,12,0.0769230769230769,16.25,0.793103448275862,2,14,0.125,20.1739130434783,2.83718505090308,0.695259113763089,2,14,0.125,20.1739130434783,0.783783783783784,2,15,0.117647058823529,21.6896551724138,2.83718505090308,0.665342218126093,2,15,0.117647058823529,21.6896551724138,0.733333333333333,2,15,0.117647058823529,23.1818181818182,2.83718505090308,0.665342218126093,2,15,0.117647058823529,23.1818181818182,0.73469387755102,3,19,0.136363636363636,29.9444444444444,4.09309037829711,1.30247782725525,4,18,0.181818181818182,29.9444444444444
"67",67070550,"67070550-2012-07-17",20,60,"2012-07-17","HA1",2012,"F","NotAdult",15,1,0,0,1,2,3,0.4,5,3.01985751024262,1.58876048400631,0,5,0,5,1,4,3,0.571428571428571,7,3.59557508010056,1.80210217842062,0,7,0,7,1,4,4,0.5,8,3.59557508010056,1.69186196603045,0,8,0,8,1,5,5,0.5,10,3.737483970353,1.62908765570387,1,9,0.1,10,1,5,7,0.416666666666667,12,3.737483970353,1.48523814937065,1,11,0.0833333333333333,12,1,5,7,0.416666666666667,12,3.737483970353,1.48523814937065,1,11,0.0833333333333333,12,0.96551724137931,5,9,0.357142857142857,14.5,3.737483970353,1.36813409121726,1,13,0.0714285714285714,14.5,0.918918918918919,7,10,0.411764705882353,18.5,4.49084934014573,1.82262307807959,2,15,0.117647058823529,18.5,0.888888888888889,8,13,0.380952380952381,23.625,4.57674162107154,1.71933531331572,4,17,0.19047619047619,23.625,0.877551020408163,13,19,0.40625,36.4651162790698,6.04330037431017,2.64856804923675,6,26,0.1875,36.4651162790698
"68",66809820,"66809820-2012-07-17",30,50,"2012-07-17","HA1",2012,"F","NotAdult",0,0,0,0,1,0,2,0,2,0,0,0,2,0,2,1,1,4,0.2,5,1.50149007321132,0.529259325454829,0,5,0,5,1,2,4,0.333333333333333,6,2.07149101421666,0.768304741085168,0,6,0,6,1,4,5,0.444444444444444,9,3.38412594064095,1.42690842764189,1,8,0.111111111111111,9,1,5,6,0.454545454545455,11,3.737483970353,1.55319850205451,1,10,0.0909090909090909,11,1,5,6,0.454545454545455,11,3.737483970353,1.55319850205451,1,10,0.0909090909090909,11,1,6,12,0.333333333333333,18,5.77125285597491,2.93249534033642,2,16,0.111111111111111,18,1,9,15,0.375,24,5.92769212715636,2.80912001991822,3,21,0.125,24,1,9,16,0.36,25,5.92769212715636,2.77080562851926,4,21,0.16,25,0.979591836734694,10,28,0.263157894736842,38.7916666666667,5.93683853137085,2.392463499258,6,32,0.157894736842105,38.7916666666667
"69",49811771,"49811771-2012-07-17",40,20,"2012-07-17","HA1",2012,"F","Adult",0,0,0,0,1,1,1,0.5,2,5.63460161557588,4.94502017023809,0,2,0,2,1,1,1,0.5,2,5.63460161557588,4.94502017023809,0,2,0,2,1,1,3,0.25,4,5.63460161557588,4.25896654191666,1,3,0.25,4,1,2,7,0.222222222222222,9,5.64684395763643,3.4774573687604,2,7,0.222222222222222,9,1,2,8,0.2,10,5.64684395763643,3.37552273833807,2,8,0.2,10,1,3,10,0.230769230769231,13,5.67173610253916,3.14725918935153,2,11,0.153846153846154,13,0.96551724137931,3,14,0.176470588235294,17.6071428571429,5.67173610253916,2.89213001982895,2,15,0.117647058823529,17.6071428571429,0.918918918918919,4,15,0.210526315789474,20.6764705882353,5.69067716392177,2.80525350641449,3,16,0.157894736842105,20.6764705882353,0.888888888888889,4,16,0.2,22.5,5.69067716392177,2.75713891429362,3,17,0.15,22.5,0.877551020408163,7,29,0.194444444444444,41.0232558139535,5.7298733130504,2.25400815031238,5,31,0.138888888888889,41.0232558139535
"72",66815612,"66815612-2012-07-17",100,70,"2012-07-17","HA1",2012,"F","Adult",0,0,0,0,1,0,2,0,2,0,0,0,2,0,2,0.8,0,2,0,2.5,0,0,0,2,0,2.5,0.666666666666667,0,5,0,7.5,0,0,0,5,0,7.5,0.692307692307692,1,5,0.166666666666667,8.66666666666667,2.07653033147238,0.771399377459693,0,6,0,8.66666666666667,0.619047619047619,1,5,0.166666666666667,9.69230769230769,2.07653033147238,0.771399377459693,0,6,0,9.69230769230769,0.6,1,6,0.142857142857143,11.6666666666667,2.07653033147238,0.691484669786332,0,7,0,11.6666666666667,0.620689655172414,1,8,0.111111111111111,14.5,2.07653033147238,0.573909599192567,0,9,0,14.5,0.594594594594595,1,11,0.0833333333333333,20.1818181818182,2.07653033147238,0.458307589482544,1,11,0.0833333333333333,20.1818181818182,0.577777777777778,2,13,0.133333333333333,25.9615384615385,2.83718505090308,0.728116989258875,1,14,0.0666666666666667,25.9615384615385,0.571428571428571,2,17,0.105263157894737,33.25,2.83718505090308,0.612840167347669,2,17,0.105263157894737,33.25
"73",66810776,"66810776-2012-07-17",70,0,"2012-07-17","HA1",2012,"M","Adult",606.25,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0.8,0,1,0,1.25,0,0,0,1,0,1.25,0.666666666666667,0,2,0,3,0,0,0,2,0,3,0.692307692307692,0,3,0,4.33333333333333,0,0,1,2,0.333333333333333,4.33333333333333,0.619047619047619,0,3,0,4.84615384615385,0,0,1,2,0.333333333333333,4.84615384615385,0.6,0,4,0,6.66666666666667,0,0,1,3,0.25,6.66666666666667,0.620689655172414,0,6,0,9.66666666666667,0,0,1,5,0.166666666666667,9.66666666666667,0.594594594594595,1,7,0.125,13.4545454545455,5.63460161557588,3.57985727197015,1,7,0.125,13.4545454545455,0.577777777777778,1,9,0.1,17.3076923076923,5.63460161557588,3.36365946234309,1,9,0.1,17.3076923076923,0.571428571428571,2,12,0.142857142857143,24.5,5.66655912748023,3.07149642645627,2,12,0.142857142857143,24.5
"75",67091302,"67091302-2012-08-14",10,10,"2012-08-14","HA1",2012,"F","NotAdult",0,0,0,0,1,1,4,0.2,5,1.73186132764699,0.657640492103036,0,5,0,5,1,1,10,0.0909090909090909,11,1.73186132764699,0.352649941152795,0,11,0,11,1,1,14,0.0666666666666667,15,1.73186132764699,0.270086310561402,0,15,0,15,0.846153846153846,1,14,0.0666666666666667,17.7272727272727,1.73186132764699,0.270086310561402,0,15,0,17.7272727272727,0.714285714285714,1,14,0.0666666666666667,21,1.73186132764699,0.270086310561402,0,15,0,21,0.64,1,14,0.0666666666666667,23.4375,1.73186132764699,0.270086310561402,0,15,0,23.4375,0.620689655172414,1,15,0.0625,25.7777777777778,1.73186132764699,0.255182905058827,0,16,0,25.7777777777778,0.594594594594595,1,15,0.0625,26.9090909090909,1.73186132764699,0.255182905058827,0,16,0,26.9090909090909,0.533333333333333,1,15,0.0625,30,1.73186132764699,0.255182905058827,0,16,0,30,0.530612244897959,3,20,0.130434782608696,43.3461538461538,4.20862615670774,1.35610479473846,0,23,0,43.3461538461538
"77",49811771,"49811771-2012-08-14",30,50,"2012-08-14","HA1",2012,"F","Adult",0,0,1,9.09090909090909,1,0,3,0,3,0,0,0,3,0,3,1,0,4,0,4,0,0,1,3,0.25,4,1,0,4,0,4,0,0,1,3,0.25,4,1,0,6,0,6,0,0,1,5,0.166666666666667,6,1,0,9,0,9,0,0,1,8,0.111111111111111,9,1,2,10,0.166666666666667,12,4.13697137868386,1.81391367614887,1,11,0.0833333333333333,12,1,2,13,0.133333333333333,15,4.13697137868386,1.63071531088139,1,14,0.0666666666666667,15,1,2,15,0.117647058823529,17,4.13697137868386,1.53132250508384,2,15,0.117647058823529,17,1,3,17,0.15,20,4.27254391657863,1.51186711484161,2,18,0.1,20,0.979591836734694,5,28,0.151515151515152,33.6875,4.62880086932518,1.40424746288699,3,30,0.0909090909090909,33.6875
"79",52842550,"52842550-2012-08-14",50,100,"2012-08-14","HA1",2012,"F","Adult",0,0,1,4.21052631578948,1,0,3,0,3,0,0,1,2,0.333333333333333,3,0.8,2,3,0.4,6.25,3.45591905321757,1.96535970867117,1,4,0.2,6.25,0.666666666666667,2,4,0.333333333333333,9,3.45591905321757,1.81067384017714,1,5,0.166666666666667,9,0.692307692307692,3,5,0.375,11.5555555555556,3.82805670372847,1.89034292228093,1,7,0.125,11.5555555555556,0.619047619047619,3,5,0.375,12.9230769230769,3.82805670372847,1.89034292228093,1,7,0.125,12.9230769230769,0.6,5,5,0.5,16.6666666666667,4.0079948414466,1.85686662762377,1,9,0.1,16.6666666666667,0.620689655172414,5,7,0.416666666666667,19.3333333333333,4.0079948414466,1.70529950281441,1,11,0.0833333333333333,19.3333333333333,0.594594594594595,5,7,0.416666666666667,20.1818181818182,4.0079948414466,1.70529950281441,1,11,0.0833333333333333,20.1818181818182,0.577777777777778,5,8,0.384615384615385,22.5,4.0079948414466,1.64028644473161,1,12,0.0769230769230769,22.5,0.591836734693878,5,13,0.277777777777778,30.4137931034483,4.0079948414466,1.38679983242592,3,15,0.166666666666667,30.4137931034483
