"","ID","ID.CapDate","X","Y","Capture.date","Grid","year","Sex","Age","EhungInt","EhungINF","HpolINF","H.poly.EPG","PropOnGrid_10","NemNoInf_10","NemNoUninf_10","NemPrev_10","NemNoTotal_10","NemTotBurden_10","NemMeanBurden_10","EimNoInf_10","EimNoUninf_10","EimPrev_10","EimNoTotal_10","PropOnGrid_14.1","NemNoInf_14.1","NemNoUninf_14.1","NemPrev_14.1","NemNoTotal_14.1","NemTotBurden_14.1","NemMeanBurden_14.1","EimNoInf_14.1","EimNoUninf_14.1","EimPrev_14.1","EimNoTotal_14.1","PropOnGrid_20","NemNoInf_20","NemNoUninf_20","NemPrev_20","NemNoTotal_20","NemTotBurden_20","NemMeanBurden_20","EimNoInf_20","EimNoUninf_20","EimPrev_20","EimNoTotal_20","PropOnGrid_22.4","NemNoInf_22.4","NemNoUninf_22.4","NemPrev_22.4","NemNoTotal_22.4","NemTotBurden_22.4","NemMeanBurden_22.4","EimNoInf_22.4","EimNoUninf_22.4","EimPrev_22.4","EimNoTotal_22.4","PropOnGrid_28.3","NemNoInf_28.3","NemNoUninf_28.3","NemPrev_28.3","NemNoTotal_28.3","NemTotBurden_28.3","NemMeanBurden_28.3","EimNoInf_28.3","EimNoUninf_28.3","EimPrev_28.3","EimNoTotal_28.3","PropOnGrid_30","NemNoInf_30","NemNoUninf_30","NemPrev_30","NemNoTotal_30","NemTotBurden_30","NemMeanBurden_30","EimNoInf_30","EimNoUninf_30","EimPrev_30","EimNoTotal_30","PropOnGrid_31.6","NemNoInf_31.6","NemNoUninf_31.6","NemPrev_31.6","NemNoTotal_31.6","NemTotBurden_31.6","NemMeanBurden_31.6","EimNoInf_31.6","EimNoUninf_31.6","EimPrev_31.6","EimNoTotal_31.6","PropOnGrid_36.1","NemNoInf_36.1","NemNoUninf_36.1","NemPrev_36.1","NemNoTotal_36.1","NemTotBurden_36.1","NemMeanBurden_36.1","EimNoInf_36.1","EimNoUninf_36.1","EimPrev_36.1","EimNoTotal_36.1","PropOnGrid_40","NemNoInf_40","NemNoUninf_40","NemPrev_40","NemNoTotal_40","NemTotBurden_40","NemMeanBurden_40","EimNoInf_40","EimNoUninf_40","EimPrev_40","EimNoTotal_40","PropOnGrid_50","NemNoInf_50","NemNoUninf_50","NemPrev_50","NemNoTotal_50","NemTotBurden_50","NemMeanBurden_50","EimNoInf_50","EimNoUninf_50","EimPrev_50","EimNoTotal_50"
"227",79632292,"79632292-2012-09-13",100,10,"2012-09-13","HA1",2012,"M","Adult",109.090909090909,1,1,9.09090909090909,1,0,2,0,2,0,0,1,1,0.5,2,0.8,1,3,0.25,5,1.57818536893,0.673729094702844,1,3,0.25,5,0.666666666666667,1,3,0.25,6,1.57818536893,0.673729094702844,1,3,0.25,6,0.615384615384615,3,3,0.5,9.75,2.53950643750853,1.08030202452683,2,4,0.333333333333333,9.75,0.523809523809524,3,3,0.5,11.4545454545455,2.53950643750853,1.08030202452683,2,4,0.333333333333333,11.4545454545455,0.48,3,5,0.375,16.6666666666667,2.53950643750853,0.899826654966235,2,6,0.25,16.6666666666667,0.482758620689655,3,8,0.272727272727273,22.7857142857143,2.53950643750853,0.723297789334945,3,8,0.272727272727273,22.7857142857143,0.459459459459459,4,8,0.333333333333333,26.1176470588235,2.7195448375808,0.779837524617509,3,9,0.25,26.1176470588235,0.422222222222222,4,8,0.333333333333333,28.4210526315789,2.7195448375808,0.779837524617509,3,9,0.25,28.4210526315789,0.428571428571429,4,9,0.307692307692308,30.3333333333333,2.7195448375808,0.737289722601038,3,10,0.230769230769231,30.3333333333333
"230",79618628,"79618628-2012-09-27",100,50,"2012-09-27","HA1",2012,"M","Adult",3781.81818181818,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0.8,0,4,0,5,0,0,1,3,0.25,5,0.666666666666667,0,5,0,7.5,0,0,1,4,0.2,7.5,0.692307692307692,2,6,0.25,11.5555555555556,2.55953662435479,0.912775789766711,1,7,0.125,11.5555555555556,0.619047619047619,2,6,0.25,12.9230769230769,2.55953662435479,0.912775789766711,1,7,0.125,12.9230769230769,0.6,2,8,0.2,16.6666666666667,2.55953662435479,0.785262469467751,1,9,0.1,16.6666666666667,0.620689655172414,2,10,0.166666666666667,19.3333333333333,2.55953662435479,0.690218920780857,1,11,0.0833333333333333,19.3333333333333,0.594594594594595,3,12,0.2,25.2272727272727,2.74044814879773,0.676134180899118,2,13,0.133333333333333,25.2272727272727,0.577777777777778,4,14,0.222222222222222,31.1538461538462,3.20212983891026,0.837363828891184,3,15,0.166666666666667,31.1538461538462,0.591836734693878,5,18,0.217391304347826,38.8620689655172,3.2989740220698,0.75805593647584,4,19,0.173913043478261,38.8620689655172
"232",79790568,"79790568-2012-09-27",90,70,"2012-09-27","HA1",2012,"M","Adult",302.222222222222,1,1,17.7777777777778,1,0,4,0,4,0,0,0,4,0,4,1,1,5,0.166666666666667,6,2.03688192726104,0.747214401830221,0,6,0,6,1,1,6,0.142857142857143,7,2.03688192726104,0.669049628980885,0,7,0,7,0.923076923076923,1,8,0.111111111111111,9.75,2.03688192726104,0.55431073570573,0,9,0,9.75,0.857142857142857,1,10,0.0909090909090909,12.8333333333333,2.03688192726104,0.473784352085642,1,10,0.0909090909090909,12.8333333333333,0.8,1,11,0.0833333333333333,15,2.03688192726104,0.441832752279039,2,10,0.166666666666667,15,0.793103448275862,1,15,0.0625,20.1739130434783,2.03688192726104,0.348306694268216,2,14,0.125,20.1739130434783,0.783783783783784,1,17,0.0555555555555556,22.9655172413793,2.03688192726104,0.315081046639895,2,16,0.111111111111111,22.9655172413793,0.733333333333333,2,17,0.105263157894737,25.9090909090909,2.55953662435479,0.48728193539688,2,17,0.105263157894737,25.9090909090909,0.714285714285714,3,21,0.125,33.6,2.74044814879773,0.472446661504162,2,22,0.0833333333333333,33.6
"234",79775849,"79775849-2012-09-27",90,30,"2012-09-27","HA1",2012,"F","Adult",0,0,1,53.3333333333334,1,1,2,0.333333333333333,3,1.83468451394509,1.01319453751376,1,2,0.333333333333333,3,1,2,4,0.333333333333333,6,2.17784471266513,0.834882569975005,2,4,0.333333333333333,6,1,2,4,0.333333333333333,6,2.17784471266513,0.834882569975005,2,4,0.333333333333333,6,0.923076923076923,3,6,0.333333333333333,9.75,2.8858152566682,1.05771967243153,3,6,0.333333333333333,9.75,0.857142857142857,3,7,0.3,11.6666666666667,2.8858152566682,0.990216413547492,3,7,0.3,11.6666666666667,0.8,3,9,0.25,15,2.8858152566682,0.879563451922279,3,9,0.25,15,0.793103448275862,5,9,0.357142857142857,17.6521739130435,3.2989740220698,1.05194078396424,3,11,0.214285714285714,17.6521739130435,0.783783783783784,5,13,0.277777777777778,22.9655172413793,3.2989740220698,0.89574411545877,3,15,0.166666666666667,22.9655172413793,0.733333333333333,6,14,0.3,27.2727272727273,4.16797964974231,1.43012984511331,3,17,0.15,27.2727272727273,0.714285714285714,8,17,0.32,35,4.3782187354133,1.42258720886616,3,22,0.12,35
"235",66810112,"66810112-2012-09-27",80,40,"2012-09-27","HA1",2012,"M","Adult",0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,2,0.333333333333333,3,1.83468451394509,1.01319453751376,1,2,0.333333333333333,3,1,3,4,0.428571428571429,7,2.74044814879773,1.12186028690038,2,5,0.285714285714286,7,1,3,10,0.230769230769231,13,2.74044814879773,0.749015791024277,2,11,0.153846153846154,13,1,4,10,0.285714285714286,14,2.89003431905375,0.794733956501914,2,12,0.142857142857143,14,1,4,10,0.285714285714286,14,2.89003431905375,0.794733956501914,2,12,0.142857142857143,14,0.96551724137931,5,12,0.294117647058824,17.6071428571429,4.0162735936034,1.43639916672893,2,15,0.117647058823529,17.6071428571429,0.918918918918919,8,15,0.347826086956522,25.0294117647059,4.3782187354133,1.4864932370445,3,20,0.130434782608696,25.0294117647059,0.888888888888889,8,16,0.333333333333333,27,4.3782187354133,1.45371882453751,4,20,0.166666666666667,27,0.877551020408163,9,28,0.243243243243243,42.1627906976744,4.40988556931351,1.16196809962922,5,32,0.135135135135135,42.1627906976744
"238",79786569,"79786569-2012-09-27",60,100,"2012-09-27","HA1",2012,"M","Adult",0,0,0,0,1,0,4,0,4,0,0,0,4,0,4,0.8,0,5,0,6.25,0,0,1,4,0.2,6.25,0.666666666666667,0,9,0,13.5,0,0,2,7,0.222222222222222,13.5,0.692307692307692,1,11,0.0833333333333333,17.3333333333333,1.27091228700104,0.193653122803504,3,9,0.25,17.3333333333333,0.619047619047619,1,11,0.0833333333333333,19.3846153846154,1.27091228700104,0.193653122803504,3,9,0.25,19.3846153846154,0.6,1,16,0.0588235294117647,28.3333333333333,1.27091228700104,0.140483041098594,7,10,0.411764705882353,28.3333333333333,0.620689655172414,1,18,0.0526315789473684,30.6111111111111,1.27091228700104,0.126591034676861,7,12,0.368421052631579,30.6111111111111,0.594594594594595,1,18,0.0526315789473684,31.9545454545455,1.27091228700104,0.126591034676861,7,12,0.368421052631579,31.9545454545455,0.577777777777778,1,20,0.0476190476190476,36.3461538461538,1.27091228700104,0.115202038502617,7,14,0.333333333333333,36.3461538461538,0.591836734693878,2,33,0.0571428571428571,59.1379310344828,2.32539977076022,0.2340726218464,10,25,0.285714285714286,59.1379310344828
"240",66866543,"66866543-2012-09-27",50,0,"2012-09-27","HA1",2012,"F","NotAdult",0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0.8,0,2,0,2.5,0,0,0,2,0,2.5,0.666666666666667,2,5,0.285714285714286,10.5,2.77950916508435,1.15017009833296,0,7,0,10.5,0.692307692307692,3,6,0.333333333333333,13,2.9237587739289,1.08410426217853,0,9,0,13,0.619047619047619,3,7,0.3,16.1538461538462,2.9237587739289,1.01563317520642,0,10,0,16.1538461538462,0.6,4,7,0.363636363636364,18.3333333333333,4.02733385193914,1.79344155541104,0,11,0,18.3333333333333,0.620689655172414,4,8,0.333333333333333,19.3333333333333,4.02733385193914,1.7214429708106,0,12,0,19.3333333333333,0.594594594594595,5,12,0.294117647058824,28.5909090909091,4.07201738340432,1.47993488144412,1,16,0.0588235294117647,28.5909090909091,0.577777777777778,5,13,0.277777777777778,31.1538461538462,4.07201738340432,1.43607892059817,1,17,0.0555555555555556,31.1538461538462,0.591836734693878,7,24,0.225806451612903,52.3793103448276,4.29086046567059,1.20102602160585,3,28,0.0967741935483871,52.3793103448276
"242",79638280,"79638280-2012-09-27",30,60,"2012-09-27","HA1",2012,"F","Adult",1446.51162790698,1,0,0,1,0,4,0,4,0,0,1,3,0.25,4,1,0,8,0,8,0,0,3,5,0.375,8,1,0,11,0,11,0,0,3,8,0.272727272727273,11,1,0,17,0,17,0,0,7,10,0.411764705882353,17,1,1,20,0.0476190476190476,21,1.27091228700104,0.115202038502617,8,13,0.380952380952381,21,1,1,23,0.0416666666666667,24,1.27091228700104,0.101506946341836,8,16,0.333333333333333,24,1,1,29,0.0333333333333333,30,1.27091228700104,0.0820131516608351,11,19,0.366666666666667,30,1,2,32,0.0588235294117647,34,3.71513432291957,0.778570444475512,12,22,0.352941176470588,34,1,2,38,0.05,40,3.71513432291957,0.69394814175615,16,24,0.4,40,0.979591836734694,7,58,0.107692307692308,66.3541666666667,4.30989656293397,0.755997663094302,19,46,0.292307692307692,66.3541666666667
"248",66867586,"66867586-2012-09-27",0,40,"2012-09-27","HA1",2012,"M","Adult",0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0.8,0,2,0,2.5,0,0,0,2,0,2.5,0.666666666666667,0,5,0,7.5,0,0,0,5,0,7.5,0.692307692307692,1,10,0.0909090909090909,15.8888888888889,2.31163492851396,0.602372155921012,2,9,0.181818181818182,15.8888888888889,0.619047619047619,1,12,0.0769230769230769,21,2.31163492851396,0.530216813080641,2,11,0.153846153846154,21,0.6,1,18,0.0526315789473684,31.6666666666667,2.31163492851396,0.391007024932934,3,16,0.157894736842105,31.6666666666667,0.620689655172414,1,24,0.04,40.2777777777778,2.31163492851396,0.310154928303839,6,19,0.24,40.2777777777778,0.594594594594595,1,26,0.037037037037037,45.4090909090909,2.31163492851396,0.290204141884491,7,20,0.259259259259259,45.4090909090909,0.577777777777778,1,27,0.0357142857142857,48.4615384615385,2.31163492851396,0.281167391430587,8,20,0.285714285714286,48.4615384615385,0.591836734693878,1,37,0.0263157894736842,64.2068965517241,2.31163492851396,0.214493809734727,10,28,0.263157894736842,64.2068965517241
"249",79637279,"79637279-2012-09-27",0,80,"2012-09-27","HA1",2012,"M","Adult",0,0,0,0,1,0,5,0,5,0,0,2,3,0.4,5,0.8,0,9,0,11.25,0,0,6,3,0.666666666666667,11.25,0.666666666666667,0,13,0,19.5,0,0,6,7,0.461538461538462,19.5,0.692307692307692,0,16,0,23.1111111111111,0,0,8,8,0.5,23.1111111111111,0.619047619047619,0,19,0,30.6923076923077,0,0,8,11,0.421052631578947,30.6923076923077,0.6,0,19,0,31.6666666666667,0,0,8,11,0.421052631578947,31.6666666666667,0.586206896551724,0,20,0,34.1176470588235,0,0,8,12,0.4,34.1176470588235,0.540540540540541,0,28,0,51.8,0,0,13,15,0.464285714285714,51.8,0.511111111111111,0,28,0,54.7826086956522,0,0,13,15,0.464285714285714,54.7826086956522,0.510204081632653,1,39,0.025,78.4,1.27091228700104,0.0621317811070062,16,24,0.4,78.4
"251",79784299,"79784299-2012-09-28",80,70,"2012-09-28","HA1",2012,"F","NotAdult",0,0,0,0,1,2,3,0.4,5,3.23649742621802,1.7730673362159,1,4,0.2,5,1,2,7,0.222222222222222,9,3.23649742621802,1.31266111007644,1,8,0.111111111111111,9,1,2,11,0.153846153846154,13,3.23649742621802,1.05790899555461,1,12,0.0769230769230769,13,1,2,18,0.1,20,3.23649742621802,0.798507696217772,3,17,0.15,20,1,2,22,0.0833333333333333,24,3.23649742621802,0.70236383566487,5,19,0.208333333333333,24,1,2,25,0.0740740740740741,27,3.23649742621802,0.644665610745686,5,22,0.185185185185185,27,0.96551724137931,4,26,0.133333333333333,31.0714285714286,3.52573374771132,0.741599132975219,6,24,0.2,31.0714285714286,0.918918918918919,5,33,0.131578947368421,41.3529411764706,4.56383271746929,1.2523909237178,7,31,0.184210526315789,41.3529411764706,0.888888888888889,5,33,0.131578947368421,42.75,4.56383271746929,1.2523909237178,7,31,0.184210526315789,42.75,0.857142857142857,10,45,0.181818181818182,64.1666666666667,5.32111120707635,1.54799228497707,13,42,0.236363636363636,64.1666666666667
"255",79797793,"79797793-2012-09-28",0,10,"2012-09-28","HA1",2012,"F","Adult",0,0,0,0,1,0,6,0,6,0,0,0,6,0,6,0.8,1,8,0.111111111111111,11.25,2.31163492851396,0.698184974589902,0,9,0,11.25,0.666666666666667,1,9,0.1,15,2.31163492851396,0.646627164925052,0,10,0,15,0.615384615384615,1,11,0.0833333333333333,19.5,2.31163492851396,0.563935449079939,0,12,0,19.5,0.523809523809524,1,13,0.0714285714285714,26.7272727272727,2.31163492851396,0.500381664604907,1,13,0.0714285714285714,26.7272727272727,0.48,1,14,0.0666666666666667,31.25,2.31163492851396,0.473784352085642,1,14,0.0666666666666667,31.25,0.482758620689655,1,19,0.05,41.4285714285714,2.31163492851396,0.374693449441411,1,19,0.05,41.4285714285714,0.459459459459459,1,23,0.0416666666666667,52.2352941176471,2.31163492851396,0.321204764490424,1,23,0.0416666666666667,52.2352941176471,0.422222222222222,1,23,0.0416666666666667,56.8421052631579,2.31163492851396,0.321204764490424,1,23,0.0416666666666667,56.8421052631579,0.428571428571429,1,31,0.03125,74.6666666666667,2.31163492851396,0.250051004234134,3,29,0.09375,74.6666666666667
"256",79617035,"79617035-2012-10-09",100,0,"2012-10-09","HA1",2012,"F","Adult",0,0,0,0,1,1,1,0.5,2,1.29928298413026,0.847297860387202,0,2,0,2,0.6,1,1,0.5,3.33333333333333,1.29928298413026,0.847297860387202,0,2,0,3.33333333333333,0.444444444444444,1,3,0.25,9,1.29928298413026,0.51082562376599,0,4,0,9,0.461538461538462,1,3,0.25,8.66666666666667,1.29928298413026,0.51082562376599,0,4,0,8.66666666666667,0.380952380952381,1,5,0.166666666666667,15.75,1.29928298413026,0.367724780125317,0,6,0,15.75,0.36,2,7,0.222222222222222,25,2.6149597780362,0.878550403891308,0,9,0,25,0.379310344827586,3,8,0.272727272727273,29,4.20469261939097,1.94591014905531,1,10,0.0909090909090909,29,0.351351351351351,3,9,0.25,34.1538461538462,4.20469261939097,1.87180217690159,1,11,0.0833333333333333,34.1538461538462,0.333333333333333,3,11,0.214285714285714,42,4.20469261939097,1.74296930505862,2,12,0.142857142857143,42,0.346938775510204,5,16,0.238095238095238,60.5294117647059,4.32373720395126,1.5142911876427,3,18,0.142857142857143,60.5294117647059
"258",79775849,"79775849-2012-10-09",100,40,"2012-10-09","HA1",2012,"F","Adult",0,0,0,0,1,1,4,0.2,5,2.39789527279837,1.09861228866811,2,3,0.4,5,0.8,2,6,0.25,10,4.16407790023678,2.18792218467391,4,4,0.5,10,0.666666666666667,2,9,0.181818181818182,16.5,4.16407790023678,1.91066420999364,4,7,0.363636363636364,16.5,0.692307692307692,2,11,0.153846153846154,18.7777777777778,4.16407790023678,1.77016035742459,4,9,0.307692307692308,18.7777777777778,0.619047619047619,2,13,0.133333333333333,24.2307692307692,4.16407790023678,1.65292302437384,4,11,0.266666666666667,24.2307692307692,0.6,4,15,0.210526315789474,31.6666666666667,4.29005044318768,1.56609244335797,5,14,0.263157894736842,31.6666666666667,0.620689655172414,5,16,0.238095238095238,33.8333333333333,4.50808563025607,1.6627342534782,6,15,0.285714285714286,33.8333333333333,0.594594594594595,5,19,0.208333333333333,40.3636363636364,4.50808563025607,1.55593100341824,6,18,0.25,40.3636363636364,0.577777777777778,6,21,0.222222222222222,46.7307692307692,5.02860459493106,1.88998211533973,7,20,0.259259259259259,46.7307692307692,0.591836734693878,7,33,0.175,67.5862068965517,5.0448419064596,1.58011083713153,10,30,0.25,67.5862068965517
"261",79638837,"79638837-2012-10-09",100,80,"2012-10-09","HA1",2012,"M","Adult",0,0,0,0,1,0,6,0,6,0,0,4,2,0.666666666666667,6,0.8,2,6,0.25,10,3.32383176431409,1.46921394074308,6,2,0.75,10,0.666666666666667,2,8,0.2,15,3.32383176431409,1.30200314901733,6,4,0.6,15,0.692307692307692,2,12,0.142857142857143,20.2222222222222,3.32383176431409,1.06880436200249,6,8,0.428571428571429,20.2222222222222,0.619047619047619,2,13,0.133333333333333,24.2307692307692,3.32383176431409,1.02404538304635,6,9,0.4,24.2307692307692,0.6,2,14,0.125,26.6666666666667,3.32383176431409,0.983167341521324,7,9,0.4375,26.6666666666667,0.586206896551724,2,20,0.0909090909090909,37.5294117647059,3.32383176431409,0.796002005970162,9,13,0.409090909090909,37.5294117647059,0.540540540540541,2,21,0.0869565217391304,42.55,3.32383176431409,0.771848691359105,9,14,0.391304347826087,42.55,0.511111111111111,2,24,0.0769230769230769,50.8695652173913,3.32383176431409,0.707780774232257,10,16,0.384615384615385,50.8695652173913,0.510204081632653,4,31,0.114285714285714,68.6,3.77818736255742,0.797979299052112,11,24,0.314285714285714,68.6
"262",79619290,"79619290-2012-10-09",100,90,"2012-10-09","HA1",2012,"M","Adult",0,0,0,0,1,1,3,0.25,4,2.30146086578177,1.17779031838029,4,0,1,4,0.8,1,4,0.2,6.25,2.30146086578177,1.02881652673257,4,1,0.8,6.25,0.666666666666667,1,7,0.125,12,2.30146086578177,0.753110645327503,5,3,0.625,12,0.615384615384615,2,9,0.181818181818182,17.875,3.32383176431409,1.2335283008971,6,5,0.545454545454545,17.875,0.523809523809524,2,10,0.166666666666667,22.9090909090909,3.32383176431409,1.17265090066921,6,6,0.5,22.9090909090909,0.48,2,14,0.125,33.3333333333333,3.32383176431409,0.983167341521324,7,9,0.4375,33.3333333333333,0.482758620689655,2,16,0.111111111111111,37.2857142857143,3.32383176431409,0.911089268190849,7,11,0.388888888888889,37.2857142857143,0.459459459459459,2,18,0.1,43.5294117647059,3.32383176431409,0.84943575537573,7,13,0.35,43.5294117647059,0.422222222222222,2,20,0.0909090909090909,52.1052631578947,3.32383176431409,0.796002005970162,8,14,0.363636363636364,52.1052631578947,0.428571428571429,2,29,0.0645161290322581,72.3333333333333,3.32383176431409,0.622422542389771,11,20,0.354838709677419,72.3333333333333
"264",79790568,"79790568-2012-10-09",90,80,"2012-10-09","HA1",2012,"M","Adult",260.31746031746,1,0,0,1,2,3,0.4,5,3.32383176431409,1.84897567952047,3,2,0.6,5,1,2,9,0.181818181818182,11,3.32383176431409,1.2335283008971,6,5,0.545454545454545,11,1,2,11,0.153846153846154,13,3.32383176431409,1.11807654355743,6,7,0.461538461538462,13,0.923076923076923,2,18,0.1,21.6666666666667,3.32383176431409,0.84943575537573,7,13,0.35,21.6666666666667,0.857142857142857,2,19,0.0952380952380952,24.5,3.32383176431409,0.821802994818556,7,14,0.333333333333333,24.5,0.8,2,21,0.0869565217391304,28.75,3.32383176431409,0.771848691359105,8,15,0.347826086956522,28.75,0.758620689655172,2,24,0.0769230769230769,34.2727272727273,3.32383176431409,0.707780774232257,9,17,0.346153846153846,34.2727272727273,0.702702702702703,2,27,0.0689655172413793,41.2692307692308,3.32383176431409,0.653878250651677,10,19,0.344827586206897,41.2692307692308,0.644444444444444,2,27,0.0689655172413793,45,3.32383176431409,0.653878250651677,10,19,0.344827586206897,45,0.63265306122449,6,34,0.15,63.2258064516129,5.02007597547414,1.56036744981216,13,27,0.325,63.2258064516129
"270",79630840,"79630840-2012-10-09",70,70,"2012-10-09","HA1",2012,"F","NotAdult",0,0,0,0,1,0,5,0,5,0,0,0,5,0,5,1,0,8,0,8,0,0,1,7,0.125,8,1,1,12,0.0769230769230769,13,2.93267413758686,0.861843571389583,3,10,0.230769230769231,13,1,2,17,0.105263157894737,19,3.05205259378718,0.723184410971384,3,16,0.157894736842105,19,1,3,19,0.136363636363636,22,3.40610180873003,0.843671048663827,5,17,0.227272727272727,22,1,4,21,0.16,25,3.58678148437739,0.877427541933058,6,19,0.24,25,1,5,28,0.151515151515152,33,4.58588006665914,1.37171491719203,8,25,0.242424242424242,33,1,5,34,0.128205128205128,39,4.58588006665914,1.2497509236034,12,27,0.307692307692308,39,1,5,34,0.128205128205128,39,4.58588006665914,1.2497509236034,12,27,0.307692307692308,39,0.959183673469388,8,46,0.148148148148148,56.2978723404255,5.22801725408301,1.48924701260082,18,36,0.333333333333333,56.2978723404255
"273",79786569,"79786569-2012-10-09",60,70,"2012-10-09","HA1",2012,"M","Adult",0,0,0,0,1,0,5,0,5,0,0,1,4,0.2,5,1,1,6,0.142857142857143,7,1.21815743931789,0.292771141959252,1,6,0.142857142857143,7,1,1,8,0.111111111111111,9,1.21815743931789,0.234716536871868,1,8,0.111111111111111,9,1,1,16,0.0588235294117647,17,1.21815743931789,0.131077403662956,3,14,0.176470588235294,17,1,1,19,0.05,20,1.21815743931789,0.11247798342669,4,16,0.2,20,1,3,20,0.130434782608696,23,4.42041239772646,1.51970880127057,5,18,0.217391304347826,23,1,4,25,0.137931034482759,29,4.48976730749074,1.39573850719467,6,23,0.206896551724138,29,1,5,30,0.142857142857143,35,4.58588006665914,1.32813146816125,8,27,0.228571428571429,35,1,5,32,0.135135135135135,37,4.58588006665914,1.28758938420733,9,28,0.243243243243243,37,0.979591836734694,8,49,0.140350877192982,58.1875,5.1869544713582,1.41620571480289,19,38,0.333333333333333,58.1875
"274",79781605,"79781605-2012-10-09",60,40,"2012-10-09","HA1",2012,"F","Adult",0,0,0,0,1,2,0,1,2,4.23326528477899,3.55451886408091,0,2,0,2,1,2,2,0.5,4,4.23326528477899,2.88956560303573,0,4,0,4,1,3,5,0.375,8,4.26888565510411,2.28291770460817,1,7,0.125,8,1,6,8,0.428571428571429,14,4.63300840810935,2.11300525236432,1,13,0.0714285714285714,14,1,6,11,0.352941176470588,17,4.63300840810935,1.9444210797703,1,16,0.0588235294117647,17,1,6,14,0.3,20,4.63300840810935,1.80683634495647,2,18,0.1,20,1,7,19,0.269230769230769,26,5.05085721071094,1.94126346858577,4,22,0.153846153846154,26,1,7,24,0.225806451612903,31,5.05085721071094,1.79259925604565,5,26,0.161290322580645,31,1,7,28,0.2,35,5.05085721071094,1.69249812503155,6,29,0.171428571428571,35,1,10,45,0.181818181818182,55,5.22897109547125,1.47580557091546,10,45,0.181818181818182,55
"275",66887847,"66887847-2012-10-10",100,40,"2012-10-10","HA1",2012,"M","Adult",0,0,0,0,1,1,5,0.166666666666667,6,2.39789527279837,0.980829253011726,2,4,0.333333333333333,6,0.8,2,7,0.222222222222222,11.25,4.16407790023678,2.08406048753613,4,5,0.444444444444444,11.25,0.666666666666667,2,11,0.153846153846154,19.5,4.16407790023678,1.77016035742459,4,9,0.307692307692308,19.5,0.692307692307692,2,14,0.125,23.1111111111111,4.16407790023678,1.60106966276358,4,12,0.25,23.1111111111111,0.619047619047619,2,17,0.105263157894737,30.6923076923077,4.16407790023678,1.46633706879343,4,15,0.210526315789474,30.6923076923077,0.6,4,20,0.166666666666667,40,4.29005044318768,1.38598336749275,6,18,0.25,40,0.620689655172414,5,22,0.185185185185185,43.5,4.50808563025607,1.46418027476828,7,20,0.259259259259259,43.5,0.594594594594595,5,26,0.161290322580645,52.1363636363636,4.50808563025607,1.35971792045926,7,24,0.225806451612903,52.1363636363636,0.577777777777778,6,31,0.162162162162162,64.0384615384615,5.02860459493106,1.62934524022369,8,29,0.216216216216216,64.0384615384615,0.591836734693878,7,48,0.127272727272727,92.9310344827586,5.0448419064596,1.33605198808858,12,43,0.218181818181818,92.9310344827586
"277",79614264,"79614264-2012-10-11",100,10,"2012-10-11","HA1",2012,"F","Adult",0,0,0,0,1,1,5,0.166666666666667,6,1.29928298413026,0.367724780125317,0,6,0,6,0.8,1,6,0.142857142857143,8.75,1.29928298413026,0.32277339226305,0,7,0,8.75,0.666666666666667,2,7,0.222222222222222,13.5,2.6149597780362,0.878550403891308,0,9,0,13.5,0.615384615384615,3,12,0.2,24.375,4.20469261939097,1.68639895357023,1,14,0.0666666666666667,24.375,0.523809523809524,3,12,0.2,28.6363636363636,4.20469261939097,1.68639895357023,1,14,0.0666666666666667,28.6363636363636,0.48,3,16,0.157894736842105,39.5833333333333,4.20469261939097,1.49821227732388,2,17,0.105263157894737,39.5833333333333,0.482758620689655,3,21,0.125,49.7142857142857,4.20469261939097,1.32175583998232,2,22,0.0833333333333333,49.7142857142857,0.459459459459459,3,23,0.115384615384615,56.5882352941176,4.20469261939097,1.26369203902756,2,24,0.0769230769230769,56.5882352941176,0.422222222222222,4,25,0.137931034482759,68.6842105263158,4.28031442660153,1.24050247840789,4,25,0.137931034482759,68.6842105263158,0.428571428571429,8,33,0.195121951219512,95.6666666666667,5.05010258881835,1.56473885626378,6,35,0.146341463414634,95.6666666666667
